#,Date-Time (EDT),Temperature   (°C),Started,Button Down,Button Up,End of File
1197,06/07/2025 18:44:44,18.06,,,,
1198,06/07/2025 18:49:44,18.02,,,,
1199,06/07/2025 18:54:44,17.97,,,,
1200,06/07/2025 18:59:44,18.02,,,,
1201,06/07/2025 19:04:44,17.93,,,,
1202,06/07/2025 19:09:44,17.93,,,,
1203,06/07/2025 19:14:44,17.93,,,,
1204,06/07/2025 19:19:44,17.89,,,,
1205,06/07/2025 19:24:44,17.93,,,,
1206,06/07/2025 19:29:44,17.93,,,,
1207,06/07/2025 19:34:44,17.93,,,,
1208,06/07/2025 19:39:44,17.97,,,,
1209,06/07/2025 19:44:44,17.97,,,,
1210,06/07/2025 19:49:44,18.06,,,,
1211,06/07/2025 19:54:44,18.23,,,,
1212,06/07/2025 19:59:44,18.23,,,,
1213,06/07/2025 20:04:44,18.14,,,,
1214,06/07/2025 20:09:44,18.06,,,,
1215,06/07/2025 20:14:44,18.02,,,,
1216,06/07/2025 20:19:44,18.02,,,,
1217,06/07/2025 20:24:44,17.93,,,,
1218,06/07/2025 20:29:44,17.84,,,,
1219,06/07/2025 20:34:44,17.76,,,,
1220,06/07/2025 20:39:44,17.76,,,,
1221,06/07/2025 20:44:44,17.76,,,,
1222,06/07/2025 20:49:44,17.72,,,,
1223,06/07/2025 20:54:44,17.63,,,,
1224,06/07/2025 20:59:44,17.54,,,,
1225,06/07/2025 21:04:44,17.50,,,,
1226,06/07/2025 21:09:44,17.46,,,,
1227,06/07/2025 21:14:44,17.46,,,,
1228,06/07/2025 21:19:44,17.46,,,,
1229,06/07/2025 21:24:44,17.37,,,,
1230,06/07/2025 21:29:44,17.33,,,,
1231,06/07/2025 21:34:44,17.24,,,,
1232,06/07/2025 21:39:44,17.20,,,,
1233,06/07/2025 21:44:44,17.16,,,,
1234,06/07/2025 21:49:44,17.11,,,,
1235,06/07/2025 21:54:44,17.03,,,,
1236,06/07/2025 21:59:44,16.99,,,,
1237,06/07/2025 22:04:44,16.90,,,,
1238,06/07/2025 22:09:44,16.86,,,,
1239,06/07/2025 22:14:44,16.81,,,,
1240,06/07/2025 22:19:44,16.73,,,,
1241,06/07/2025 22:24:44,16.73,,,,
1242,06/07/2025 22:29:44,16.64,,,,
1243,06/07/2025 22:34:44,16.60,,,,
1244,06/07/2025 22:39:44,16.56,,,,
1245,06/07/2025 22:44:44,16.51,,,,
1246,06/07/2025 22:49:44,16.56,,,,
1247,06/07/2025 22:54:44,16.56,,,,
1248,06/07/2025 22:59:44,16.47,,,,
1249,06/07/2025 23:04:44,16.39,,,,
1250,06/07/2025 23:09:44,16.34,,,,
1251,06/07/2025 23:14:44,16.26,,,,
1252,06/07/2025 23:19:44,16.26,,,,
1253,06/07/2025 23:24:44,16.21,,,,
1254,06/07/2025 23:29:44,16.30,,,,
1255,06/07/2025 23:34:44,16.30,,,,
1256,06/07/2025 23:39:44,16.26,,,,
1257,06/07/2025 23:44:44,16.34,,,,
1258,06/07/2025 23:49:44,16.30,,,,
1259,06/07/2025 23:54:44,16.30,,,,
1260,06/07/2025 23:59:44,16.26,,,,
1261,06/08/2025 00:04:44,16.17,,,,
1262,06/08/2025 00:09:44,16.08,,,,
1263,06/08/2025 00:14:44,16.08,,,,
1264,06/08/2025 00:19:44,16.04,,,,
1265,06/08/2025 00:24:44,16.04,,,,
1266,06/08/2025 00:29:44,15.96,,,,
1267,06/08/2025 00:34:44,15.91,,,,
1268,06/08/2025 00:39:44,15.87,,,,
1269,06/08/2025 00:44:44,15.83,,,,
1270,06/08/2025 00:49:44,15.78,,,,
1271,06/08/2025 00:54:44,15.78,,,,
1272,06/08/2025 00:59:44,15.78,,,,
1273,06/08/2025 01:04:44,15.70,,,,
1274,06/08/2025 01:09:44,15.70,,,,
1275,06/08/2025 01:14:44,15.66,,,,
1276,06/08/2025 01:19:44,15.61,,,,
1277,06/08/2025 01:24:44,15.57,,,,
1278,06/08/2025 01:29:44,15.57,,,,
1279,06/08/2025 01:34:44,15.48,,,,
1280,06/08/2025 01:39:44,15.53,,,,
1281,06/08/2025 01:44:44,15.48,,,,
1282,06/08/2025 01:49:44,15.44,,,,
1283,06/08/2025 01:54:44,15.44,,,,
1284,06/08/2025 01:59:44,15.44,,,,
1285,06/08/2025 02:04:44,15.44,,,,
1286,06/08/2025 02:09:44,15.40,,,,
1287,06/08/2025 02:14:44,15.36,,,,
1288,06/08/2025 02:19:44,15.36,,,,
1289,06/08/2025 02:24:44,15.31,,,,
1290,06/08/2025 02:29:44,15.31,,,,
1291,06/08/2025 02:34:44,15.27,,,,
1292,06/08/2025 02:39:44,15.23,,,,
1293,06/08/2025 02:44:44,15.14,,,,
1294,06/08/2025 02:49:44,15.18,,,,
1295,06/08/2025 02:54:44,15.18,,,,
1296,06/08/2025 02:59:44,15.14,,,,
1297,06/08/2025 03:04:44,15.10,,,,
1298,06/08/2025 03:09:44,15.10,,,,
1299,06/08/2025 03:14:44,15.06,,,,
1300,06/08/2025 03:19:44,15.06,,,,
1301,06/08/2025 03:24:44,15.06,,,,
1302,06/08/2025 03:29:44,14.93,,,,
1303,06/08/2025 03:34:44,14.97,,,,
1304,06/08/2025 03:39:44,14.93,,,,
1305,06/08/2025 03:44:44,14.93,,,,
1306,06/08/2025 03:49:44,14.93,,,,
1307,06/08/2025 03:54:44,14.88,,,,
1308,06/08/2025 03:59:44,14.88,,,,
1309,06/08/2025 04:04:44,14.80,,,,
1310,06/08/2025 04:09:44,14.71,,,,
1311,06/08/2025 04:14:44,14.71,,,,
1312,06/08/2025 04:19:44,14.67,,,,
1313,06/08/2025 04:24:44,14.67,,,,
1314,06/08/2025 04:29:44,14.63,,,,
1315,06/08/2025 04:34:44,14.54,,,,
1316,06/08/2025 04:39:44,14.50,,,,
1317,06/08/2025 04:44:44,14.45,,,,
1318,06/08/2025 04:49:44,14.45,,,,
1319,06/08/2025 04:54:44,14.45,,,,
1320,06/08/2025 04:59:44,14.37,,,,
1321,06/08/2025 05:04:44,14.37,,,,
1322,06/08/2025 05:09:44,14.33,,,,
1323,06/08/2025 05:14:44,14.28,,,,
1324,06/08/2025 05:19:44,14.28,,,,
1325,06/08/2025 05:24:44,14.28,,,,
1326,06/08/2025 05:29:44,14.24,,,,
1327,06/08/2025 05:34:44,14.24,,,,
1328,06/08/2025 05:39:44,14.24,,,,
1329,06/08/2025 05:44:44,14.28,,,,
1330,06/08/2025 05:49:44,14.28,,,,
1331,06/08/2025 05:54:44,14.28,,,,
1332,06/08/2025 05:59:44,14.24,,,,
1333,06/08/2025 06:04:44,14.28,,,,
1334,06/08/2025 06:09:44,14.28,,,,
1335,06/08/2025 06:14:44,14.24,,,,
1336,06/08/2025 06:19:44,14.28,,,,
1337,06/08/2025 06:24:44,14.28,,,,
1338,06/08/2025 06:29:44,14.28,,,,
1339,06/08/2025 06:34:44,14.37,,,,
1340,06/08/2025 06:39:44,14.33,,,,
1341,06/08/2025 06:44:44,14.37,,,,
1342,06/08/2025 06:49:44,14.45,,,,
1343,06/08/2025 06:54:44,14.45,,,,
1344,06/08/2025 06:59:44,14.50,,,,
1345,06/08/2025 07:04:44,14.54,,,,
1346,06/08/2025 07:09:44,14.54,,,,
1347,06/08/2025 07:14:44,14.63,,,,
1348,06/08/2025 07:19:44,14.63,,,,
1349,06/08/2025 07:24:44,14.71,,,,
1350,06/08/2025 07:29:44,14.71,,,,
1351,06/08/2025 07:34:44,14.71,,,,
1352,06/08/2025 07:39:44,14.80,,,,
1353,06/08/2025 07:44:44,14.88,,,,
1354,06/08/2025 07:49:44,14.88,,,,
1355,06/08/2025 07:54:44,14.93,,,,
1356,06/08/2025 07:59:44,14.97,,,,
1357,06/08/2025 08:04:44,15.01,,,,
1358,06/08/2025 08:09:44,15.06,,,,
1359,06/08/2025 08:14:44,15.10,,,,
1360,06/08/2025 08:19:44,15.10,,,,
1361,06/08/2025 08:24:44,15.23,,,,
1362,06/08/2025 08:29:44,15.23,,,,
1363,06/08/2025 08:34:44,15.27,,,,
1364,06/08/2025 08:39:44,15.31,,,,
1365,06/08/2025 08:44:44,15.31,,,,
1366,06/08/2025 08:49:44,15.40,,,,
1367,06/08/2025 08:54:44,15.44,,,,
1368,06/08/2025 08:59:44,15.48,,,,
1369,06/08/2025 09:04:44,15.53,,,,
1370,06/08/2025 09:09:44,15.57,,,,
1371,06/08/2025 09:14:44,15.57,,,,
1372,06/08/2025 09:19:44,15.66,,,,
1373,06/08/2025 09:24:44,15.74,,,,
1374,06/08/2025 09:29:44,15.78,,,,
1375,06/08/2025 09:34:44,15.87,,,,
1376,06/08/2025 09:39:44,15.96,,,,
1377,06/08/2025 09:44:44,16.04,,,,
1378,06/08/2025 09:49:44,16.08,,,,
1379,06/08/2025 09:54:44,16.17,,,,
1380,06/08/2025 09:59:44,16.26,,,,
1381,06/08/2025 10:04:44,16.30,,,,
1382,06/08/2025 10:09:44,16.43,,,,
1383,06/08/2025 10:14:44,16.56,,,,
1384,06/08/2025 10:19:44,16.69,,,,
1385,06/08/2025 10:24:44,16.73,,,,
1386,06/08/2025 10:29:44,16.81,,,,
1387,06/08/2025 10:34:44,16.90,,,,
1388,06/08/2025 10:39:44,16.99,,,,
1389,06/08/2025 10:44:44,17.07,,,,
1390,06/08/2025 10:49:44,17.11,,,,
1391,06/08/2025 10:54:44,17.20,,,,
1392,06/08/2025 10:59:44,17.24,,,,
1393,06/08/2025 11:04:44,17.33,,,,
1394,06/08/2025 11:09:44,17.37,,,,
1395,06/08/2025 11:14:44,17.46,,,,
1396,06/08/2025 11:19:44,17.54,,,,
1397,06/08/2025 11:24:44,17.59,,,,
1398,06/08/2025 11:29:44,17.67,,,,
1399,06/08/2025 11:34:44,17.72,,,,
1400,06/08/2025 11:39:44,17.80,,,,
1401,06/08/2025 11:44:44,17.89,,,,
1402,06/08/2025 11:49:44,17.93,,,,
1403,06/08/2025 11:54:44,18.06,,,,
1404,06/08/2025 11:59:44,18.27,,,,
1405,06/08/2025 12:04:44,18.40,,,,
1406,06/08/2025 12:09:44,18.53,,,,
1407,06/08/2025 12:14:44,18.74,,,,
1408,06/08/2025 12:19:44,18.79,,,,
1409,06/08/2025 12:24:44,18.79,,,,
1410,06/08/2025 12:29:44,18.83,,,,
1411,06/08/2025 12:34:44,18.74,,,,
1412,06/08/2025 12:39:44,18.79,,,,
1413,06/08/2025 12:44:44,18.74,,,,
1414,06/08/2025 12:49:44,19.00,,,,
1415,06/08/2025 12:54:44,19.05,,,,
1416,06/08/2025 12:59:44,18.96,,,,
1417,06/08/2025 13:04:44,18.83,,,,
1418,06/08/2025 13:09:44,18.74,,,,
1419,06/08/2025 13:14:44,18.70,,,,
1420,06/08/2025 13:19:44,18.70,,,,
1421,06/08/2025 13:24:44,18.66,,,,
1422,06/08/2025 13:29:44,18.70,,,,
1423,06/08/2025 13:34:44,18.74,,,,
1424,06/08/2025 13:39:44,18.70,,,,
1425,06/08/2025 13:44:44,18.79,,,,
1426,06/08/2025 13:49:44,18.83,,,,
1427,06/08/2025 13:54:44,18.83,,,,
1428,06/08/2025 13:59:44,18.83,,,,
1429,06/08/2025 14:04:44,18.87,,,,
1430,06/08/2025 14:09:44,18.92,,,,
1431,06/08/2025 14:14:44,19.00,,,,
1432,06/08/2025 14:19:44,19.05,,,,
1433,06/08/2025 14:24:44,19.13,,,,
1434,06/08/2025 14:29:44,19.22,,,,
1435,06/08/2025 14:34:44,19.26,,,,
1436,06/08/2025 14:39:44,19.35,,,,
1437,06/08/2025 14:44:44,19.43,,,,
1438,06/08/2025 14:49:44,19.52,,,,
1439,06/08/2025 14:54:44,19.56,,,,
1440,06/08/2025 14:59:44,19.56,,,,
1441,06/08/2025 15:04:44,19.52,,,,
1442,06/08/2025 15:09:44,19.52,,,,
1443,06/08/2025 15:14:44,19.52,,,,
1444,06/08/2025 15:19:44,19.52,,,,
1445,06/08/2025 15:24:44,19.47,,,,
1446,06/08/2025 15:29:44,19.52,,,,
1447,06/08/2025 15:34:44,19.60,,,,
1448,06/08/2025 15:39:44,19.60,,,,
1449,06/08/2025 15:44:44,19.60,,,,
1450,06/08/2025 15:49:44,19.60,,,,
1451,06/08/2025 15:54:44,19.60,,,,
1452,06/08/2025 15:59:44,19.65,,,,
1453,06/08/2025 16:04:44,19.73,,,,
1454,06/08/2025 16:09:44,19.73,,,,
1455,06/08/2025 16:14:44,19.73,,,,
1456,06/08/2025 16:19:44,19.77,,,,
1457,06/08/2025 16:24:44,19.77,,,,
1458,06/08/2025 16:29:44,19.86,,,,
1459,06/08/2025 16:34:44,19.82,,,,
1460,06/08/2025 16:39:44,19.82,,,,
1461,06/08/2025 16:44:44,19.86,,,,
1462,06/08/2025 16:49:44,19.86,,,,
1463,06/08/2025 16:54:44,19.95,,,,
1464,06/08/2025 16:59:44,19.99,,,,
1465,06/08/2025 17:04:44,20.03,,,,
1466,06/08/2025 17:09:44,20.16,,,,
1467,06/08/2025 17:14:44,20.29,,,,
1468,06/08/2025 17:19:44,20.50,,,,
1469,06/08/2025 17:24:44,20.72,,,,
1470,06/08/2025 17:29:44,21.02,,,,
1471,06/08/2025 17:34:44,21.19,,,,
1472,06/08/2025 17:39:44,21.06,,,,
1473,06/08/2025 17:44:44,20.98,,,,
1474,06/08/2025 17:49:44,21.10,,,,
1475,06/08/2025 17:54:44,21.66,,,,
1476,06/08/2025 17:59:44,22.91,,,,
1477,06/08/2025 18:04:44,23.29,,,,
1478,06/08/2025 18:09:44,22.65,,,,
1479,06/08/2025 18:14:44,21.96,,,,
1480,06/08/2025 18:19:44,21.45,,,,
1481,06/08/2025 18:24:44,21.06,,,,
1482,06/08/2025 18:29:44,20.80,,,,
1483,06/08/2025 18:34:44,20.42,,,,
1484,06/08/2025 18:39:44,20.03,,,,
1485,06/08/2025 18:44:44,19.82,,,,
1486,06/08/2025 18:49:44,19.82,,,,
1487,06/08/2025 18:54:44,19.95,,,,
1488,06/08/2025 18:59:44,20.12,,,,
1489,06/08/2025 19:04:44,20.25,,,,
1490,06/08/2025 19:09:44,20.29,,,,
1491,06/08/2025 19:14:44,20.59,,,,
1492,06/08/2025 19:19:44,20.25,,,,
1493,06/08/2025 19:24:44,19.90,,,,
1494,06/08/2025 19:29:44,19.73,,,,
1495,06/08/2025 19:34:44,19.52,,,,
1496,06/08/2025 19:39:44,19.09,,,,
1497,06/08/2025 19:44:44,18.74,,,,
1498,06/08/2025 19:49:44,18.32,,,,
1499,06/08/2025 19:54:44,17.97,,,,
1500,06/08/2025 19:59:44,17.67,,,,
1501,06/08/2025 20:04:44,17.50,,,,
1502,06/08/2025 20:09:44,17.33,,,,
1503,06/08/2025 20:14:44,17.20,,,,
1504,06/08/2025 20:19:44,17.07,,,,
1505,06/08/2025 20:24:44,16.90,,,,
1506,06/08/2025 20:29:44,16.81,,,,
1507,06/08/2025 20:34:44,16.69,,,,
1508,06/08/2025 20:39:44,16.64,,,,
1509,06/08/2025 20:44:44,16.51,,,,
1510,06/08/2025 20:49:44,16.47,,,,
1511,06/08/2025 20:54:44,16.39,,,,
1512,06/08/2025 20:59:44,16.34,,,,
1513,06/08/2025 21:04:44,16.30,,,,
1514,06/08/2025 21:09:44,16.17,,,,
1515,06/08/2025 21:14:44,16.13,,,,
1516,06/08/2025 21:19:44,16.13,,,,
1517,06/08/2025 21:24:44,16.08,,,,
1518,06/08/2025 21:29:44,16.00,,,,
1519,06/08/2025 21:34:44,15.96,,,,
1520,06/08/2025 21:39:44,15.91,,,,
1521,06/08/2025 21:44:44,15.91,,,,
1522,06/08/2025 21:49:44,15.87,,,,
1523,06/08/2025 21:54:44,15.87,,,,
1524,06/08/2025 21:59:44,15.83,,,,
1525,06/08/2025 22:04:44,15.83,,,,
1526,06/08/2025 22:09:44,15.83,,,,
1527,06/08/2025 22:14:44,15.78,,,,
1528,06/08/2025 22:19:44,15.74,,,,
1529,06/08/2025 22:24:44,15.66,,,,
1530,06/08/2025 22:29:44,15.66,,,,
1531,06/08/2025 22:34:44,15.61,,,,
1532,06/08/2025 22:39:44,15.61,,,,
1533,06/08/2025 22:44:44,15.57,,,,
1534,06/08/2025 22:49:44,15.53,,,,
1535,06/08/2025 22:54:44,15.48,,,,
1536,06/08/2025 22:59:44,15.44,,,,
1537,06/08/2025 23:04:44,15.44,,,,
1538,06/08/2025 23:09:44,15.40,,,,
1539,06/08/2025 23:14:44,15.40,,,,
1540,06/08/2025 23:19:44,15.40,,,,
1541,06/08/2025 23:24:44,15.36,,,,
1542,06/08/2025 23:29:44,15.31,,,,
1543,06/08/2025 23:34:44,15.31,,,,
1544,06/08/2025 23:39:44,15.31,,,,
1545,06/08/2025 23:44:44,15.23,,,,
1546,06/08/2025 23:49:44,15.31,,,,
1547,06/08/2025 23:54:44,15.27,,,,
1548,06/08/2025 23:59:44,15.23,,,,
1549,06/09/2025 00:04:44,15.27,,,,
1550,06/09/2025 00:09:44,15.23,,,,
1551,06/09/2025 00:14:44,15.23,,,,
1552,06/09/2025 00:19:44,15.23,,,,
1553,06/09/2025 00:24:44,15.31,,,,
1554,06/09/2025 00:29:44,15.40,,,,
1555,06/09/2025 00:34:44,15.40,,,,
1556,06/09/2025 00:39:44,15.31,,,,
1557,06/09/2025 00:44:44,15.40,,,,
1558,06/09/2025 00:49:44,15.36,,,,
1559,06/09/2025 00:54:44,15.31,,,,
1560,06/09/2025 00:59:44,15.36,,,,
1561,06/09/2025 01:04:44,15.36,,,,
1562,06/09/2025 01:09:44,15.31,,,,
1563,06/09/2025 01:14:44,15.31,,,,
1564,06/09/2025 01:19:44,15.27,,,,
1565,06/09/2025 01:24:44,15.23,,,,
1566,06/09/2025 01:29:44,15.23,,,,
1567,06/09/2025 01:34:44,15.18,,,,
1568,06/09/2025 01:39:44,15.18,,,,
1569,06/09/2025 01:44:44,15.18,,,,
1570,06/09/2025 01:49:44,15.14,,,,
1571,06/09/2025 01:54:44,15.14,,,,
1572,06/09/2025 01:59:44,15.14,,,,
1573,06/09/2025 02:04:44,15.10,,,,
1574,06/09/2025 02:09:44,15.10,,,,
1575,06/09/2025 02:14:44,15.01,,,,
1576,06/09/2025 02:19:44,14.97,,,,
1577,06/09/2025 02:24:44,14.97,,,,
1578,06/09/2025 02:29:44,14.88,,,,
1579,06/09/2025 02:34:44,14.84,,,,
1580,06/09/2025 02:39:44,14.88,,,,
1581,06/09/2025 02:44:44,14.84,,,,
1582,06/09/2025 02:49:44,14.80,,,,
1583,06/09/2025 02:54:44,14.75,,,,
1584,06/09/2025 02:59:44,14.75,,,,
1585,06/09/2025 03:04:44,14.67,,,,
1586,06/09/2025 03:09:44,14.63,,,,
1587,06/09/2025 03:14:44,14.54,,,,
1588,06/09/2025 03:19:44,14.58,,,,
1589,06/09/2025 03:24:44,14.50,,,,
1590,06/09/2025 03:29:44,14.45,,,,
1591,06/09/2025 03:34:44,14.45,,,,
1592,06/09/2025 03:39:44,14.45,,,,
1593,06/09/2025 03:44:44,14.45,,,,
1594,06/09/2025 03:49:44,14.50,,,,
1595,06/09/2025 03:54:44,14.54,,,,
1596,06/09/2025 03:59:44,14.50,,,,
1597,06/09/2025 04:04:44,14.50,,,,
1598,06/09/2025 04:09:44,14.50,,,,
1599,06/09/2025 04:14:44,14.45,,,,
1600,06/09/2025 04:19:44,14.50,,,,
1601,06/09/2025 04:24:44,14.50,,,,
1602,06/09/2025 04:29:44,14.50,,,,
1603,06/09/2025 04:34:44,14.45,,,,
1604,06/09/2025 04:39:44,14.41,,,,
1605,06/09/2025 04:44:44,14.37,,,,
1606,06/09/2025 04:49:44,14.37,,,,
1607,06/09/2025 04:54:44,14.37,,,,
1608,06/09/2025 04:59:44,14.33,,,,
1609,06/09/2025 05:04:44,14.33,,,,
1610,06/09/2025 05:09:44,14.33,,,,
1611,06/09/2025 05:14:44,14.33,,,,
1612,06/09/2025 05:19:44,14.33,,,,
1613,06/09/2025 05:24:44,14.33,,,,
1614,06/09/2025 05:29:44,14.37,,,,
1615,06/09/2025 05:34:44,14.37,,,,
1616,06/09/2025 05:39:44,14.41,,,,
1617,06/09/2025 05:44:44,14.37,,,,
1618,06/09/2025 05:49:44,14.41,,,,
1619,06/09/2025 05:54:44,14.41,,,,
1620,06/09/2025 05:59:44,14.41,,,,
1621,06/09/2025 06:04:44,14.45,,,,
1622,06/09/2025 06:09:44,14.50,,,,
1623,06/09/2025 06:14:44,14.54,,,,
1624,06/09/2025 06:19:44,14.54,,,,
1625,06/09/2025 06:24:44,14.58,,,,
1626,06/09/2025 06:29:44,14.58,,,,
1627,06/09/2025 06:34:44,14.67,,,,
1628,06/09/2025 06:39:44,14.71,,,,
1629,06/09/2025 06:44:44,14.75,,,,
1630,06/09/2025 06:49:44,14.80,,,,
1631,06/09/2025 06:54:44,14.84,,,,
1632,06/09/2025 06:59:44,14.88,,,,
1633,06/09/2025 07:04:44,14.97,,,,
1634,06/09/2025 07:09:44,15.01,,,,
1635,06/09/2025 07:14:44,15.06,,,,
1636,06/09/2025 07:19:44,15.01,,,,
1637,06/09/2025 07:24:44,14.97,,,,
1638,06/09/2025 07:29:44,15.10,,,,
1639,06/09/2025 07:34:44,15.14,,,,
1640,06/09/2025 07:39:44,15.18,,,,
1641,06/09/2025 07:44:44,15.23,,,,
1642,06/09/2025 07:49:44,15.27,,,,
1643,06/09/2025 07:54:44,15.31,,,,
1644,06/09/2025 07:59:44,15.36,,,,
1645,06/09/2025 08:04:44,15.48,,,,
1646,06/09/2025 08:09:44,15.53,,,,
1647,06/09/2025 08:14:44,15.61,,,,
1648,06/09/2025 08:19:44,15.74,,,,
1649,06/09/2025 08:24:44,15.83,,,,
1650,06/09/2025 08:29:44,15.91,,,,
1651,06/09/2025 08:34:44,15.96,,,,
1652,06/09/2025 08:39:44,15.96,,,,
1653,06/09/2025 08:44:44,16.00,,,,
1654,06/09/2025 08:49:44,15.96,,,,
1655,06/09/2025 08:54:44,16.00,,,,
1656,06/09/2025 08:59:44,16.04,,,,
1657,06/09/2025 09:04:44,16.08,,,,
1658,06/09/2025 09:09:44,16.17,,,,
1659,06/09/2025 09:14:44,16.21,,,,
1660,06/09/2025 09:19:44,16.30,,,,
1661,06/09/2025 09:24:44,16.34,,,,
1662,06/09/2025 09:29:44,16.39,,,,
1663,06/09/2025 09:34:44,16.51,,,,
1664,06/09/2025 09:39:44,16.43,,,,
1665,06/09/2025 09:44:44,16.43,,,,
1666,06/09/2025 09:49:44,16.60,,,,
1667,06/09/2025 09:54:44,16.77,,,,
1668,06/09/2025 09:59:44,16.81,,,,
1669,06/09/2025 10:04:44,16.86,,,,
1670,06/09/2025 10:09:44,16.77,,,,
1671,06/09/2025 10:14:44,16.81,,,,
1672,06/09/2025 10:19:44,16.90,,,,
1673,06/09/2025 10:24:44,16.94,,,,
1674,06/09/2025 10:29:44,16.99,,,,
1675,06/09/2025 10:34:44,17.07,,,,
1676,06/09/2025 10:39:44,17.16,,,,
1677,06/09/2025 10:44:44,17.20,,,,
1678,06/09/2025 10:49:44,17.20,,,,
1679,06/09/2025 10:54:44,17.41,,,,
1680,06/09/2025 10:59:44,17.37,,,,
1681,06/09/2025 11:04:44,17.50,,,,
1682,06/09/2025 11:09:44,17.41,,,,
1683,06/09/2025 11:14:44,17.41,,,,
1684,06/09/2025 11:19:44,17.46,,,,
1685,06/09/2025 11:24:44,17.50,,,,
1686,06/09/2025 11:29:44,17.50,,,,
1687,06/09/2025 11:34:44,17.50,,,,
1688,06/09/2025 11:39:44,17.72,,,,
1689,06/09/2025 11:44:44,17.76,,,,
1690,06/09/2025 11:49:44,17.84,,,,
1691,06/09/2025 11:54:44,17.97,,,,
1692,06/09/2025 11:59:44,18.02,,,,
1693,06/09/2025 12:04:44,17.97,,,,
1694,06/09/2025 12:09:44,18.10,,,,
1695,06/09/2025 12:14:44,18.14,,,,
1696,06/09/2025 12:19:44,18.19,,,,
1697,06/09/2025 12:24:44,18.23,,,,
1698,06/09/2025 12:29:44,18.36,,,,
1699,06/09/2025 12:34:44,18.49,,,,
1700,06/09/2025 12:39:44,18.62,,,,
1701,06/09/2025 12:44:44,18.27,,,,
1702,06/09/2025 12:49:44,17.93,,,,
1703,06/09/2025 12:54:44,17.84,,,,
1704,06/09/2025 12:59:44,17.80,,,,
1705,06/09/2025 13:04:44,17.84,,,,
1706,06/09/2025 13:09:44,17.89,,,,
1707,06/09/2025 13:14:44,17.93,,,,
1708,06/09/2025 13:19:44,17.97,,,,
1709,06/09/2025 13:24:44,18.06,,,,
1710,06/09/2025 13:29:44,18.10,,,,
1711,06/09/2025 13:34:44,18.23,,,,
1712,06/09/2025 13:39:44,18.32,,,,
1713,06/09/2025 13:44:44,18.53,,,,
1714,06/09/2025 13:49:44,18.57,,,,
1715,06/09/2025 13:54:44,18.62,,,,
1716,06/09/2025 13:59:44,18.62,,,,
1717,06/09/2025 14:04:44,18.62,,,,
1718,06/09/2025 14:09:44,18.66,,,,
1719,06/09/2025 14:14:44,18.79,,,,
1720,06/09/2025 14:19:44,18.83,,,,
1721,06/09/2025 14:24:44,18.92,,,,
1722,06/09/2025 14:29:44,18.87,,,,
1723,06/09/2025 14:34:44,18.83,,,,
1724,06/09/2025 14:39:44,18.83,,,,
1725,06/09/2025 14:44:44,18.79,,,,
1726,06/09/2025 14:49:44,18.74,,,,
1727,06/09/2025 14:54:44,18.74,,,,
1728,06/09/2025 14:59:44,18.74,,,,
1729,06/09/2025 15:04:44,18.66,,,,
1730,06/09/2025 15:09:44,18.57,,,,
1731,06/09/2025 15:14:44,18.53,,,,
1732,06/09/2025 15:19:44,18.36,,,,
1733,06/09/2025 15:24:44,18.32,,,,
1734,06/09/2025 15:29:44,18.32,,,,
1735,06/09/2025 15:34:44,18.23,,,,
1736,06/09/2025 15:39:44,18.19,,,,
1737,06/09/2025 15:44:44,18.19,,,,
1738,06/09/2025 15:49:44,18.27,,,,
1739,06/09/2025 15:54:44,18.36,,,,
1740,06/09/2025 15:59:44,18.49,,,,
1741,06/09/2025 16:04:44,18.49,,,,
1742,06/09/2025 16:09:44,18.49,,,,
1743,06/09/2025 16:14:44,18.53,,,,
1744,06/09/2025 16:19:44,18.62,,,,
1745,06/09/2025 16:24:44,18.70,,,,
1746,06/09/2025 16:29:44,18.74,,,,
1747,06/09/2025 16:34:44,18.70,,,,
1748,06/09/2025 16:39:44,18.70,,,,
1749,06/09/2025 16:44:44,18.53,,,,
1750,06/09/2025 16:49:44,18.49,,,,
1751,06/09/2025 16:54:44,18.49,,,,
1752,06/09/2025 16:59:44,18.36,,,,
1753,06/09/2025 17:04:44,18.32,,,,
1754,06/09/2025 17:09:44,18.49,,,,
1755,06/09/2025 17:14:44,18.49,,,,
1756,06/09/2025 17:19:44,18.44,,,,
1757,06/09/2025 17:24:44,18.19,,,,
1758,06/09/2025 17:29:44,18.02,,,,
1759,06/09/2025 17:34:44,18.23,,,,
1760,06/09/2025 17:39:44,18.62,,,,
1761,06/09/2025 17:44:44,19.00,,,,
1762,06/09/2025 17:49:44,19.52,,,,
1763,06/09/2025 17:54:44,19.95,,,,
1764,06/09/2025 17:59:44,19.73,,,,
1765,06/09/2025 18:04:44,19.47,,,,
1766,06/09/2025 18:09:44,19.65,,,,
1767,06/09/2025 18:14:44,19.99,,,,
1768,06/09/2025 18:19:44,19.60,,,,
1769,06/09/2025 18:24:44,19.00,,,,
1770,06/09/2025 18:29:44,18.40,,,,
1771,06/09/2025 18:34:44,17.97,,,,
1772,06/09/2025 18:39:44,17.63,,,,
1773,06/09/2025 18:44:44,17.29,,,,
1774,06/09/2025 18:49:44,16.94,,,,
1775,06/09/2025 18:54:44,16.81,,,,
1776,06/09/2025 18:59:44,16.64,,,,
1777,06/09/2025 19:04:44,16.47,,,,
