#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
3204,06/13/2025 11:09:25,12.91,,,,,
3205,06/13/2025 11:14:25,12.95,,,,,
3206,06/13/2025 11:19:25,13.08,,,,,
3207,06/13/2025 11:24:25,13.12,,,,,
3208,06/13/2025 11:29:25,13.00,,,,,
3209,06/13/2025 11:34:25,12.87,,,,,
3210,06/13/2025 11:39:25,12.65,,,,,
3211,06/13/2025 11:44:25,11.97,,,,,
3212,06/13/2025 11:49:25,11.54,,,,,
3213,06/13/2025 11:54:25,11.32,,,,,
3214,06/13/2025 11:59:25,11.45,,,,,
3215,06/13/2025 12:04:25,11.41,,,,,
3216,06/13/2025 12:09:25,11.41,,,,,
3217,06/13/2025 12:14:25,11.37,,,,,
3218,06/13/2025 12:19:25,11.24,,,,,
3219,06/13/2025 12:24:25,11.24,,,,,
3220,06/13/2025 12:29:25,11.37,,,,,
3221,06/13/2025 12:34:25,11.37,,,,,
3222,06/13/2025 12:39:25,11.37,,,,,
3223,06/13/2025 12:44:25,11.19,,,,,
3224,06/13/2025 12:49:25,11.11,,,,,
3225,06/13/2025 12:54:25,11.24,,,,,
3226,06/13/2025 12:59:25,11.32,,,,,
3227,06/13/2025 13:04:25,11.58,,,,,
3228,06/13/2025 13:09:25,11.67,,,,,
3229,06/13/2025 13:14:25,11.79,,,,,
3230,06/13/2025 13:19:25,11.54,,,,,
3231,06/13/2025 13:24:25,11.41,,,,,
3232,06/13/2025 13:29:25,11.32,,,,,
3233,06/13/2025 13:34:25,11.37,,,,,
3234,06/13/2025 13:39:25,11.45,,,,,
3235,06/13/2025 13:44:25,11.54,,,,,
3236,06/13/2025 13:49:25,11.58,,,,,
3237,06/13/2025 13:54:25,11.58,,,,,
3238,06/13/2025 13:59:25,11.62,,,,,
3239,06/13/2025 14:04:25,11.58,,,,,
3240,06/13/2025 14:09:25,11.58,,,,,
3241,06/13/2025 14:14:25,11.49,,,,,
3242,06/13/2025 14:19:25,11.37,,,,,
3243,06/13/2025 14:24:25,11.32,,,,,
3244,06/13/2025 14:29:25,11.28,,,,,
3245,06/13/2025 14:34:25,11.32,,,,,
3246,06/13/2025 14:39:25,11.32,,,,,
3247,06/13/2025 14:44:25,11.37,,,,,
3248,06/13/2025 14:49:25,11.45,,,,,
3249,06/13/2025 14:54:25,11.49,,,,,
3250,06/13/2025 14:59:25,11.37,,,,,
3251,06/13/2025 15:04:25,11.28,,,,,
3252,06/13/2025 15:09:25,11.28,,,,,
3253,06/13/2025 15:14:25,11.45,,,,,
3254,06/13/2025 15:19:25,11.84,,,,,
3255,06/13/2025 15:24:25,12.10,,,,,
3256,06/13/2025 15:29:25,12.35,,,,,
3257,06/13/2025 15:34:25,12.44,,,,,
3258,06/13/2025 15:39:25,12.70,,,,,
3259,06/13/2025 15:44:25,13.00,,,,,
3260,06/13/2025 15:49:25,13.25,,,,,
3261,06/13/2025 15:54:25,13.77,,,,,
3262,06/13/2025 15:59:25,13.94,,,,,
3263,06/13/2025 16:04:25,14.07,,,,,
3264,06/13/2025 16:09:25,14.15,,,,,
3265,06/13/2025 16:14:25,14.84,,,,,
3266,06/13/2025 16:19:25,14.75,,,,,
3267,06/13/2025 16:24:25,14.71,,,,,
3268,06/13/2025 16:29:25,14.63,,,,,
3269,06/13/2025 16:34:25,14.54,,,,,
3270,06/13/2025 16:39:25,14.33,,,,,
3271,06/13/2025 16:44:25,14.37,,,,,
3272,06/13/2025 16:49:25,14.33,,,,,
3273,06/13/2025 16:54:25,14.11,,,,,
3274,06/13/2025 16:59:25,14.03,,,,,
3275,06/13/2025 17:04:25,13.90,,,,,
3276,06/13/2025 17:09:25,13.94,,,,,
3277,06/13/2025 17:14:25,13.94,,,,,
3278,06/13/2025 17:19:25,14.03,,,,,
3279,06/13/2025 17:24:25,13.94,,,,,
3280,06/13/2025 17:29:25,13.81,,,,,
3281,06/13/2025 17:34:25,13.81,,,,,
3282,06/13/2025 17:39:25,13.81,,,,,
3283,06/13/2025 17:44:25,13.77,,,,,
3284,06/13/2025 17:49:25,13.77,,,,,
3285,06/13/2025 17:54:25,13.73,,,,,
3286,06/13/2025 17:59:25,13.81,,,,,
3287,06/13/2025 18:04:25,13.73,,,,,
3288,06/13/2025 18:09:25,13.77,,,,,
3289,06/13/2025 18:14:25,13.68,,,,,
3290,06/13/2025 18:19:25,13.68,,,,,
3291,06/13/2025 18:24:25,13.68,,,,,
3292,06/13/2025 18:29:25,13.64,,,,,
3293,06/13/2025 18:34:25,13.60,,,,,
3294,06/13/2025 18:39:25,13.55,,,,,
3295,06/13/2025 18:44:25,13.60,,,,,
3296,06/13/2025 18:49:25,13.51,,,,,
3297,06/13/2025 18:54:25,13.55,,,,,
3298,06/13/2025 18:59:25,13.51,,,,,
3299,06/13/2025 19:04:25,13.43,,,,,
3300,06/13/2025 19:09:25,13.43,,,,,
3301,06/13/2025 19:14:25,13.43,,,,,
3302,06/13/2025 19:19:25,13.38,,,,,
3303,06/13/2025 19:24:25,13.34,,,,,
3304,06/13/2025 19:29:25,13.30,,,,,
3305,06/13/2025 19:34:25,13.25,,,,,
3306,06/13/2025 19:39:25,13.25,,,,,
3307,06/13/2025 19:44:25,13.30,,,,,
3308,06/13/2025 19:49:25,13.30,,,,,
3309,06/13/2025 19:54:25,13.25,,,,,
3310,06/13/2025 19:59:25,13.25,,,,,
3311,06/13/2025 20:04:25,13.25,,,,,
3312,06/13/2025 20:09:25,13.21,,,,,
3313,06/13/2025 20:14:25,13.25,,,,,
3314,06/13/2025 20:19:25,13.21,,,,,
3315,06/13/2025 20:24:25,13.25,,,,,
3316,06/13/2025 20:29:25,13.17,,,,,
3317,06/13/2025 20:34:25,13.17,,,,,
3318,06/13/2025 20:39:25,13.04,,,,,
3319,06/13/2025 20:44:25,12.95,,,,,
3320,06/13/2025 20:49:25,12.91,,,,,
3321,06/13/2025 20:54:25,12.82,,,,,
3322,06/13/2025 20:59:25,12.82,,,,,
3323,06/13/2025 21:04:25,12.78,,,,,
3324,06/13/2025 21:09:25,12.70,,,,,
3325,06/13/2025 21:14:25,12.65,,,,,
3326,06/13/2025 21:19:25,12.52,,,,,
3327,06/13/2025 21:24:25,12.44,,,,,
3328,06/13/2025 21:29:25,12.35,,,,,
3329,06/13/2025 21:34:25,12.27,,,,,
3330,06/13/2025 21:39:25,12.14,,,,,
3331,06/13/2025 21:44:25,12.10,,,,,
3332,06/13/2025 21:49:25,12.05,,,,,
3333,06/13/2025 21:54:25,12.05,,,,,
3334,06/13/2025 21:59:25,12.01,,,,,
3335,06/13/2025 22:04:25,11.97,,,,,
3336,06/13/2025 22:09:25,11.92,,,,,
3337,06/13/2025 22:14:25,11.88,,,,,
3338,06/13/2025 22:19:25,11.92,,,,,
3339,06/13/2025 22:24:25,11.88,,,,,
3340,06/13/2025 22:29:25,11.97,,,,,
3341,06/13/2025 22:34:25,11.92,,,,,
3342,06/13/2025 22:39:25,12.10,,,,,
3343,06/13/2025 22:44:25,12.18,,,,,
3344,06/13/2025 22:49:25,12.22,,,,,
3345,06/13/2025 22:54:25,12.18,,,,,
3346,06/13/2025 22:59:25,12.14,,,,,
3347,06/13/2025 23:04:25,12.18,,,,,
3348,06/13/2025 23:09:25,12.18,,,,,
3349,06/13/2025 23:14:25,12.27,,,,,
3350,06/13/2025 23:19:25,12.27,,,,,
3351,06/13/2025 23:24:25,12.31,,,,,
3352,06/13/2025 23:29:25,12.31,,,,,
3353,06/13/2025 23:34:25,12.35,,,,,
3354,06/13/2025 23:39:25,12.35,,,,,
3355,06/13/2025 23:44:25,12.35,,,,,
3356,06/13/2025 23:49:25,12.35,,,,,
3357,06/13/2025 23:54:25,12.40,,,,,
3358,06/13/2025 23:59:25,12.44,,,,,
3359,06/14/2025 00:04:25,12.44,,,,,
3360,06/14/2025 00:09:25,12.40,,,,,
3361,06/14/2025 00:14:25,12.48,,,,,
3362,06/14/2025 00:19:25,12.44,,,,,
3363,06/14/2025 00:24:25,12.48,,,,,
3364,06/14/2025 00:29:25,12.48,,,,,
3365,06/14/2025 00:34:25,12.48,,,,,
3366,06/14/2025 00:39:25,12.44,,,,,
3367,06/14/2025 00:44:25,12.52,,,,,
3368,06/14/2025 00:49:25,12.44,,,,,
3369,06/14/2025 00:54:25,12.44,,,,,
3370,06/14/2025 00:59:25,12.44,,,,,
3371,06/14/2025 01:04:25,12.48,,,,,
3372,06/14/2025 01:09:25,12.48,,,,,
3373,06/14/2025 01:14:25,12.48,,,,,
3374,06/14/2025 01:19:25,12.52,,,,,
3375,06/14/2025 01:24:25,12.52,,,,,
3376,06/14/2025 01:29:25,12.57,,,,,
3377,06/14/2025 01:34:25,12.52,,,,,
3378,06/14/2025 01:39:25,12.57,,,,,
3379,06/14/2025 01:44:25,12.48,,,,,
3380,06/14/2025 01:49:25,12.35,,,,,
3381,06/14/2025 01:54:25,12.27,,,,,
3382,06/14/2025 01:59:25,12.22,,,,,
3383,06/14/2025 02:04:25,12.18,,,,,
3384,06/14/2025 02:09:25,12.18,,,,,
3385,06/14/2025 02:14:25,12.10,,,,,
3386,06/14/2025 02:19:25,12.10,,,,,
3387,06/14/2025 02:24:25,12.10,,,,,
3388,06/14/2025 02:29:25,12.10,,,,,
3389,06/14/2025 02:34:25,12.10,,,,,
3390,06/14/2025 02:39:25,12.18,,,,,
3391,06/14/2025 02:44:25,12.14,,,,,
3392,06/14/2025 02:49:25,12.18,,,,,
3393,06/14/2025 02:54:25,12.27,,,,,
3394,06/14/2025 02:59:25,12.35,,,,,
3395,06/14/2025 03:04:25,12.40,,,,,
3396,06/14/2025 03:09:25,12.44,,,,,
3397,06/14/2025 03:14:25,12.48,,,,,
3398,06/14/2025 03:19:25,12.48,,,,,
3399,06/14/2025 03:24:25,12.48,,,,,
3400,06/14/2025 03:29:25,12.52,,,,,
3401,06/14/2025 03:34:25,12.65,,,,,
3402,06/14/2025 03:39:25,12.70,,,,,
3403,06/14/2025 03:44:25,12.65,,,,,
3404,06/14/2025 03:49:25,12.65,,,,,
3405,06/14/2025 03:54:25,12.70,,,,,
3406,06/14/2025 03:59:25,12.70,,,,,
3407,06/14/2025 04:04:25,12.78,,,,,
3408,06/14/2025 04:09:25,12.87,,,,,
3409,06/14/2025 04:14:25,12.87,,,,,
3410,06/14/2025 04:19:25,12.91,,,,,
3411,06/14/2025 04:24:25,12.78,,,,,
3412,06/14/2025 04:29:25,12.82,,,,,
3413,06/14/2025 04:34:25,12.91,,,,,
3414,06/14/2025 04:39:25,12.91,,,,,
3415,06/14/2025 04:44:25,13.00,,,,,
3416,06/14/2025 04:49:25,13.00,,,,,
3417,06/14/2025 04:54:25,13.00,,,,,
3418,06/14/2025 04:59:25,13.04,,,,,
3419,06/14/2025 05:04:25,13.00,,,,,
3420,06/14/2025 05:09:25,13.04,,,,,
3421,06/14/2025 05:14:25,13.04,,,,,
3422,06/14/2025 05:19:25,13.08,,,,,
3423,06/14/2025 05:24:25,13.08,,,,,
3424,06/14/2025 05:29:25,13.08,,,,,
3425,06/14/2025 05:34:25,13.17,,,,,
3426,06/14/2025 05:39:25,13.21,,,,,
3427,06/14/2025 05:44:25,13.21,,,,,
3428,06/14/2025 05:49:25,13.25,,,,,
3429,06/14/2025 05:54:25,13.25,,,,,
3430,06/14/2025 05:59:25,13.25,,,,,
3431,06/14/2025 06:04:25,13.25,,,,,
3432,06/14/2025 06:09:25,13.25,,,,,
3433,06/14/2025 06:14:25,13.21,,,,,
3434,06/14/2025 06:19:25,13.30,,,,,
3435,06/14/2025 06:24:25,13.25,,,,,
3436,06/14/2025 06:29:25,13.25,,,,,
3437,06/14/2025 06:34:25,13.25,,,,,
3438,06/14/2025 06:39:25,13.25,,,,,
3439,06/14/2025 06:44:25,13.25,,,,,
3440,06/14/2025 06:49:25,13.30,,,,,
3441,06/14/2025 06:54:25,13.34,,,,,
3442,06/14/2025 06:59:25,13.34,,,,,
3443,06/14/2025 07:04:25,13.38,,,,,
3444,06/14/2025 07:09:25,13.34,,,,,
3445,06/14/2025 07:14:25,13.43,,,,,
3446,06/14/2025 07:19:25,13.38,,,,,
3447,06/14/2025 07:24:25,13.47,,,,,
3448,06/14/2025 07:29:25,13.47,,,,,
3449,06/14/2025 07:34:25,13.47,,,,,
3450,06/14/2025 07:39:25,13.47,,,,,
3451,06/14/2025 07:44:25,13.55,,,,,
3452,06/14/2025 07:49:25,13.55,,,,,
3453,06/14/2025 07:54:25,13.55,,,,,
3454,06/14/2025 07:59:25,13.60,,,,,
3455,06/14/2025 08:04:25,13.55,,,,,
3456,06/14/2025 08:09:25,13.55,,,,,
3457,06/14/2025 08:14:25,13.55,,,,,
3458,06/14/2025 08:19:25,13.55,,,,,
3459,06/14/2025 08:24:25,13.51,,,,,
3460,06/14/2025 08:29:25,13.51,,,,,
3461,06/14/2025 08:34:25,13.55,,,,,
3462,06/14/2025 08:39:25,13.55,,,,,
3463,06/14/2025 08:44:25,13.51,,,,,
3464,06/14/2025 08:49:25,13.51,,,,,
3465,06/14/2025 08:54:25,13.55,,,,,
3466,06/14/2025 08:59:25,13.55,,,,,
3467,06/14/2025 09:04:25,13.55,,,,,
3468,06/14/2025 09:09:25,13.55,,,,,
3469,06/14/2025 09:14:25,13.55,,,,,
3470,06/14/2025 09:19:25,13.60,,,,,
3471,06/14/2025 09:24:25,13.60,,,,,
3472,06/14/2025 09:29:25,13.55,,,,,
3473,06/14/2025 09:34:25,13.64,,,,,
3474,06/14/2025 09:39:25,13.64,,,,,
3475,06/14/2025 09:44:25,13.64,,,,,
3476,06/14/2025 09:49:25,13.64,,,,,
3477,06/14/2025 09:54:25,13.64,,,,,
3478,06/14/2025 09:59:25,13.64,,,,,
3479,06/14/2025 10:04:25,13.68,,,,,
3480,06/14/2025 10:09:25,13.68,,,,,
3481,06/14/2025 10:14:25,13.68,,,,,
3482,06/14/2025 10:19:25,13.68,,,,,
3483,06/14/2025 10:24:25,13.64,,,,,
3484,06/14/2025 10:29:25,13.64,,,,,
3485,06/14/2025 10:34:25,13.73,,,,,
3486,06/14/2025 10:39:25,13.64,,,,,
3487,06/14/2025 10:44:25,13.68,,,,,
3488,06/14/2025 10:49:25,13.73,,,,,
3489,06/14/2025 10:54:25,13.68,,,,,
3490,06/14/2025 10:59:25,13.68,,,,,
3491,06/14/2025 11:04:25,13.68,,,,,
3492,06/14/2025 11:09:25,13.68,,,,,
3493,06/14/2025 11:14:25,13.68,,,,,
3494,06/14/2025 11:19:25,13.73,,,,,
3495,06/14/2025 11:24:25,13.68,,,,,
3496,06/14/2025 11:29:25,13.68,,,,,
3497,06/14/2025 11:34:25,13.64,,,,,
3498,06/14/2025 11:39:25,13.64,,,,,
3499,06/14/2025 11:44:25,13.68,,,,,
3500,06/14/2025 11:49:25,13.64,,,,,
3501,06/14/2025 11:54:25,13.68,,,,,
3502,06/14/2025 11:59:25,13.68,,,,,
3503,06/14/2025 12:04:25,13.64,,,,,
3504,06/14/2025 12:09:25,13.64,,,,,
3505,06/14/2025 12:14:25,13.68,,,,,
3506,06/14/2025 12:19:25,13.68,,,,,
3507,06/14/2025 12:24:25,13.64,,,,,
3508,06/14/2025 12:29:25,13.64,,,,,
3509,06/14/2025 12:34:25,13.68,,,,,
3510,06/14/2025 12:39:25,13.68,,,,,
3511,06/14/2025 12:44:25,13.73,,,,,
3512,06/14/2025 12:49:25,13.73,,,,,
3513,06/14/2025 12:54:25,13.73,,,,,
3514,06/14/2025 12:59:25,13.77,,,,,
3515,06/14/2025 13:04:25,13.77,,,,,
3516,06/14/2025 13:09:25,13.77,,,,,
3517,06/14/2025 13:14:25,13.68,,,,,
3518,06/14/2025 13:19:25,13.60,,,,,
3519,06/14/2025 13:24:25,13.51,,,,,
3520,06/14/2025 13:29:25,13.47,,,,,
3521,06/14/2025 13:34:25,13.43,,,,,
3522,06/14/2025 13:39:25,13.38,,,,,
3523,06/14/2025 13:44:25,13.34,,,,,
3524,06/14/2025 13:49:25,13.30,,,,,
3525,06/14/2025 13:54:25,13.25,,,,,
3526,06/14/2025 13:59:25,13.30,,,,,
3527,06/14/2025 14:04:25,13.30,,,,,
3528,06/14/2025 14:09:25,13.30,,,,,
3529,06/14/2025 14:14:25,13.25,,,,,
3530,06/14/2025 14:19:25,13.25,,,,,
3531,06/14/2025 14:24:25,13.30,,,,,
3532,06/14/2025 14:29:25,13.34,,,,,
3533,06/14/2025 14:34:25,13.38,,,,,
3534,06/14/2025 14:39:25,13.43,,,,,
3535,06/14/2025 14:44:25,13.38,,,,,
3536,06/14/2025 14:49:25,13.43,,,,,
3537,06/14/2025 14:54:25,13.38,,,,,
3538,06/14/2025 14:59:25,13.47,,,,,
3539,06/14/2025 15:04:25,13.51,,,,,
3540,06/14/2025 15:09:25,13.47,,,,,
3541,06/14/2025 15:14:25,13.51,,,,,
3542,06/14/2025 15:19:25,13.55,,,,,
3543,06/14/2025 15:24:25,13.55,,,,,
3544,06/14/2025 15:29:25,13.55,,,,,
3545,06/14/2025 15:34:25,13.55,,,,,
3546,06/14/2025 15:39:25,13.60,,,,,
3547,06/14/2025 15:44:25,13.60,,,,,
3548,06/14/2025 15:49:25,13.60,,,,,
3549,06/14/2025 15:54:25,13.60,,,,,
3550,06/14/2025 15:59:25,13.64,,,,,
3551,06/14/2025 16:04:25,13.64,,,,,
3552,06/14/2025 16:09:25,13.64,,,,,
3553,06/14/2025 16:14:25,13.73,,,,,
3554,06/14/2025 16:19:25,13.73,,,,,
3555,06/14/2025 16:24:25,13.81,,,,,
3556,06/14/2025 16:29:25,13.94,,,,,
3557,06/14/2025 16:34:25,13.94,,,,,
3558,06/14/2025 16:39:25,13.98,,,,,
3559,06/14/2025 16:44:25,14.03,,,,,
3560,06/14/2025 16:49:25,14.03,,,,,
3561,06/14/2025 16:54:25,13.98,,,,,
3562,06/14/2025 16:59:25,13.98,,,,,
3563,06/14/2025 17:04:25,14.03,,,,,
3564,06/14/2025 17:09:25,14.03,,,,,
3565,06/14/2025 17:14:25,14.11,,,,,
3566,06/14/2025 17:19:25,14.15,,,,,
3567,06/14/2025 17:24:25,14.20,,,,,
3568,06/14/2025 17:29:25,14.24,,,,,
3569,06/14/2025 17:34:25,14.28,,,,,
3570,06/14/2025 17:39:25,14.28,,,,,
3571,06/14/2025 17:44:25,14.33,,,,,
3572,06/14/2025 17:49:25,14.41,,,,,
3573,06/14/2025 17:54:25,14.45,,,,,
3574,06/14/2025 17:59:25,14.45,,,,,
3575,06/14/2025 18:04:25,14.45,,,,,
3576,06/14/2025 18:09:25,14.45,,,,,
3577,06/14/2025 18:14:25,14.50,,,,,
3578,06/14/2025 18:19:25,14.50,,,,,
3579,06/14/2025 18:24:25,14.50,,,,,
3580,06/14/2025 18:29:25,14.50,,,,,
3581,06/14/2025 18:34:25,14.58,,,,,
3582,06/14/2025 18:39:25,14.58,,,,,
3583,06/14/2025 18:44:25,14.54,,,,,
3584,06/14/2025 18:49:25,14.50,,,,,
3585,06/14/2025 18:54:25,14.54,,,,,
3586,06/14/2025 18:59:25,14.50,,,,,
3587,06/14/2025 19:04:25,14.50,,,,,
3588,06/14/2025 19:09:25,14.54,,,,,
3589,06/14/2025 19:14:25,14.54,,,,,
3590,06/14/2025 19:19:25,14.58,,,,,
3591,06/14/2025 19:24:25,14.50,,,,,
3592,06/14/2025 19:29:25,14.54,,,,,
3593,06/14/2025 19:34:25,14.54,,,,,
3594,06/14/2025 19:39:25,14.54,,,,,
3595,06/14/2025 19:44:25,14.50,,,,,
3596,06/14/2025 19:49:25,14.54,,,,,
3597,06/14/2025 19:54:25,14.50,,,,,
3598,06/14/2025 19:59:25,14.45,,,,,
3599,06/14/2025 20:04:25,14.50,,,,,
3600,06/14/2025 20:09:25,14.54,,,,,
3601,06/14/2025 20:14:25,14.54,,,,,
3602,06/14/2025 20:19:25,14.50,,,,,
3603,06/14/2025 20:24:25,14.54,,,,,
3604,06/14/2025 20:29:25,14.54,,,,,
3605,06/14/2025 20:34:25,14.50,,,,,
3606,06/14/2025 20:39:25,14.41,,,,,
3607,06/14/2025 20:44:25,14.33,,,,,
3608,06/14/2025 20:49:25,14.33,,,,,
3609,06/14/2025 20:54:25,14.28,,,,,
3610,06/14/2025 20:59:25,14.28,,,,,
3611,06/14/2025 21:04:25,14.33,,,,,
3612,06/14/2025 21:09:25,14.28,,,,,
3613,06/14/2025 21:14:25,14.20,,,,,
3614,06/14/2025 21:19:25,14.20,,,,,
3615,06/14/2025 21:24:25,14.11,,,,,
3616,06/14/2025 21:29:25,14.11,,,,,
3617,06/14/2025 21:34:25,14.11,,,,,
3618,06/14/2025 21:39:25,14.03,,,,,
3619,06/14/2025 21:44:25,14.07,,,,,
3620,06/14/2025 21:49:25,14.07,,,,,
3621,06/14/2025 21:54:25,14.11,,,,,
3622,06/14/2025 21:59:25,14.03,,,,,
3623,06/14/2025 22:04:25,14.03,,,,,
3624,06/14/2025 22:09:25,14.03,,,,,
3625,06/14/2025 22:14:25,13.94,,,,,
3626,06/14/2025 22:19:25,13.98,,,,,
3627,06/14/2025 22:24:25,13.98,,,,,
3628,06/14/2025 22:29:25,13.98,,,,,
3629,06/14/2025 22:34:25,13.98,,,,,
3630,06/14/2025 22:39:25,13.98,,,,,
3631,06/14/2025 22:44:25,13.98,,,,,
3632,06/14/2025 22:49:25,14.03,,,,,
3633,06/14/2025 22:54:25,13.98,,,,,
3634,06/14/2025 22:59:25,13.94,,,,,
3635,06/14/2025 23:04:25,13.90,,,,,
3636,06/14/2025 23:09:25,13.85,,,,,
3637,06/14/2025 23:14:25,13.85,,,,,
3638,06/14/2025 23:19:25,13.81,,,,,
3639,06/14/2025 23:24:25,13.81,,,,,
3640,06/14/2025 23:29:25,13.81,,,,,
3641,06/14/2025 23:34:25,13.81,,,,,
3642,06/14/2025 23:39:25,13.77,,,,,
3643,06/14/2025 23:44:25,13.77,,,,,
3644,06/14/2025 23:49:25,13.77,,,,,
3645,06/14/2025 23:54:25,13.73,,,,,
3646,06/14/2025 23:59:25,13.77,,,,,
3647,06/15/2025 00:04:25,13.77,,,,,
3648,06/15/2025 00:09:25,13.73,,,,,
3649,06/15/2025 00:14:25,13.81,,,,,
3650,06/15/2025 00:19:25,13.77,,,,,
3651,06/15/2025 00:24:25,13.73,,,,,
3652,06/15/2025 00:29:25,13.77,,,,,
3653,06/15/2025 00:34:25,13.77,,,,,
3654,06/15/2025 00:39:25,13.73,,,,,
3655,06/15/2025 00:44:25,13.73,,,,,
3656,06/15/2025 00:49:25,13.73,,,,,
3657,06/15/2025 00:54:25,13.68,,,,,
3658,06/15/2025 00:59:25,13.68,,,,,
3659,06/15/2025 01:04:25,13.64,,,,,
3660,06/15/2025 01:09:25,13.64,,,,,
3661,06/15/2025 01:14:25,13.64,,,,,
3662,06/15/2025 01:19:25,13.60,,,,,
3663,06/15/2025 01:24:25,13.68,,,,,
3664,06/15/2025 01:29:25,13.68,,,,,
3665,06/15/2025 01:34:25,13.68,,,,,
3666,06/15/2025 01:39:25,13.64,,,,,
3667,06/15/2025 01:44:25,13.64,,,,,
3668,06/15/2025 01:49:25,13.68,,,,,
3669,06/15/2025 01:54:25,13.68,,,,,
3670,06/15/2025 01:59:25,13.64,,,,,
3671,06/15/2025 02:04:25,13.60,,,,,
3672,06/15/2025 02:09:25,13.64,,,,,
3673,06/15/2025 02:14:25,13.64,,,,,
3674,06/15/2025 02:19:25,13.60,,,,,
3675,06/15/2025 02:24:25,13.60,,,,,
3676,06/15/2025 02:29:25,13.60,,,,,
3677,06/15/2025 02:34:25,13.60,,,,,
3678,06/15/2025 02:39:25,13.60,,,,,
3679,06/15/2025 02:44:25,13.60,,,,,
3680,06/15/2025 02:49:25,13.64,,,,,
3681,06/15/2025 02:54:25,13.60,,,,,
3682,06/15/2025 02:59:25,13.55,,,,,
3683,06/15/2025 03:04:25,13.55,,,,,
3684,06/15/2025 03:09:25,13.60,,,,,
3685,06/15/2025 03:14:25,13.55,,,,,
3686,06/15/2025 03:19:25,13.55,,,,,
3687,06/15/2025 03:24:25,13.55,,,,,
3688,06/15/2025 03:29:25,13.55,,,,,
3689,06/15/2025 03:34:25,13.60,,,,,
3690,06/15/2025 03:39:25,13.60,,,,,
3691,06/15/2025 03:44:25,13.51,,,,,
3692,06/15/2025 03:49:25,13.51,,,,,
3693,06/15/2025 03:54:25,13.55,,,,,
3694,06/15/2025 03:59:25,13.51,,,,,
3695,06/15/2025 04:04:25,13.51,,,,,
3696,06/15/2025 04:09:25,13.55,,,,,
3697,06/15/2025 04:14:25,13.55,,,,,
3698,06/15/2025 04:19:25,13.55,,,,,
3699,06/15/2025 04:24:25,13.55,,,,,
3700,06/15/2025 04:29:25,13.55,,,,,
3701,06/15/2025 04:34:25,13.55,,,,,
3702,06/15/2025 04:39:25,13.55,,,,,
3703,06/15/2025 04:44:25,13.55,,,,,
3704,06/15/2025 04:49:25,13.51,,,,,
3705,06/15/2025 04:54:25,13.55,,,,,
3706,06/15/2025 04:59:25,13.55,,,,,
3707,06/15/2025 05:04:25,13.60,,,,,
3708,06/15/2025 05:09:25,13.55,,,,,
3709,06/15/2025 05:14:25,13.60,,,,,
3710,06/15/2025 05:19:25,13.60,,,,,
3711,06/15/2025 05:24:25,13.64,,,,,
3712,06/15/2025 05:29:25,13.60,,,,,
3713,06/15/2025 05:34:25,13.60,,,,,
3714,06/15/2025 05:39:25,13.60,,,,,
3715,06/15/2025 05:44:25,13.60,,,,,
3716,06/15/2025 05:49:25,13.60,,,,,
3717,06/15/2025 05:54:25,13.60,,,,,
3718,06/15/2025 05:59:25,13.64,,,,,
3719,06/15/2025 06:04:25,13.64,,,,,
3720,06/15/2025 06:09:25,13.60,,,,,
3721,06/15/2025 06:14:25,13.64,,,,,
3722,06/15/2025 06:19:25,13.64,,,,,
3723,06/15/2025 06:24:25,13.64,,,,,
3724,06/15/2025 06:29:25,13.68,,,,,
3725,06/15/2025 06:34:25,13.73,,,,,
3726,06/15/2025 06:39:25,13.68,,,,,
3727,06/15/2025 06:44:25,13.68,,,,,
3728,06/15/2025 06:49:25,13.73,,,,,
3729,06/15/2025 06:54:25,13.73,,,,,
3730,06/15/2025 06:59:25,13.73,,,,,
3731,06/15/2025 07:04:25,13.77,,,,,
3732,06/15/2025 07:09:25,13.73,,,,,
3733,06/15/2025 07:14:25,13.73,,,,,
3734,06/15/2025 07:19:25,13.77,,,,,
3735,06/15/2025 07:24:25,13.77,,,,,
3736,06/15/2025 07:29:25,13.77,,,,,
3737,06/15/2025 07:34:25,13.81,,,,,
3738,06/15/2025 07:39:25,13.77,,,,,
3739,06/15/2025 07:44:25,13.81,,,,,
3740,06/15/2025 07:49:25,13.77,,,,,
3741,06/15/2025 07:54:25,13.85,,,,,
3742,06/15/2025 07:59:25,13.85,,,,,
3743,06/15/2025 08:04:25,13.81,,,,,
3744,06/15/2025 08:09:25,13.81,,,,,
3745,06/15/2025 08:14:25,13.81,,,,,
3746,06/15/2025 08:19:25,13.85,,,,,
3747,06/15/2025 08:24:25,13.90,,,,,
3748,06/15/2025 08:29:25,13.85,,,,,
3749,06/15/2025 08:34:25,13.90,,,,,
3750,06/15/2025 08:39:25,14.33,,,,,
3751,06/15/2025 08:44:25,14.50,,,,,
3752,06/15/2025 08:49:25,14.54,,,,,
3753,06/15/2025 08:54:25,14.63,,,,,
3754,06/15/2025 08:59:25,14.67,,,,,
3755,06/15/2025 09:04:25,14.71,,,,,
3756,06/15/2025 09:09:25,14.80,,,,,
3757,06/15/2025 09:14:25,14.84,,,,,
3758,06/15/2025 09:19:25,14.93,,,,,
3759,06/15/2025 09:24:25,15.01,,,,,
3760,06/15/2025 09:29:25,15.10,,,,,
3761,06/15/2025 09:34:25,15.06,,,,,
