"metar_date","wind_dir","wind_speed","tempr","dewpt","press","vis"
2023-06-29 10:25:00,106.254256526674,1.6642362123303,18.6858196256381,17.1433352240499,1014.69987521271,9323.10431650596
2023-06-29 10:30:00,106.314593980693,1.66381626044543,18.6839387060159,17.1422814982974,1014.70245175936,9319.26190124858
2023-06-29 10:35:00,106.360022714367,1.6633965995308,18.6816685584563,17.1411464245176,1014.70437570942,9312.86836549376
2023-06-29 10:40:00,106.399772856332,1.66297693861617,18.6793984108967,17.1400113507378,1014.70629965948,9306.01814982974
2023-06-29 10:45:00,106.399772856332,1.66255697994086,18.6793984108967,17.1400113507378,1014.70629965948,9306.01814982974
2023-06-29 10:50:00,106.445201590006,1.66213643253463,18.677695800227,17.138876276958,1014.70783768445,9298.71125425653
2023-06-29 10:55:00,106.501987507098,1.66171602382308,18.6759931895573,17.1377412031782,1014.70937570942,9291.86103859251
2023-06-29 11:00:00,106.486946651532,1.66129557615686,18.6756097560976,17.1376630743052,1014.70852524107,9289.32908678389
2023-06-29 11:05:00,106.532349602724,1.66087585550177,18.6739081111741,17.1365286443562,1014.70986954056,9282.93917753829
2023-06-29 11:10:00,106.572077185017,1.66045554628154,18.6716392512762,17.1353942144073,1014.71121384005,9276.54926829268
2023-06-29 11:15:00,106.623155505108,1.66003578596299,18.6693703913783,17.1336925694838,1014.71255813953,9270.15935904708
2023-06-29 11:20:00,106.6685584563,1.65961631628328,18.6671015314804,17.1325581395349,1014.71370958593,9263.31302892796
2023-06-29 11:25:00,106.713961407491,1.65919656253056,18.665399886557,17.1308564946115,1014.71486103233,9256.92311968236
2023-06-29 11:30:00,106.765039727582,1.65877753578895,18.6636982416336,17.129154849688,1014.71601247873,9249.62036868973
2023-06-29 11:35:00,106.755530346001,1.65835923605846,18.6627551020408,17.128514739229,1014.71496598639,9245.74531179138
2023-06-29 11:40:00,106.816118047673,1.65794166333909,18.6614293817357,17.1274532047646,1014.71697107204,9241.8611968236
2023-06-29 11:45:00,106.855845629966,1.65752454601156,18.6591605218378,17.1257515598412,1014.71792966534,9233.6455984118
2023-06-29 11:50:00,106.906923950057,1.65710815569514,18.6568916619399,17.1240499149178,1014.71888825865,9225.88642654566
2023-06-29 11:55:00,106.967632027257,1.65669219462917,18.655561861521,17.1229852440409,1014.72089670829,9221.98883654938
2023-06-29 12:00:00,107.013060760931,1.65627637200918,18.6532917139614,17.1212826333712,1014.72166288309,9214.22526106697
2023-06-29 12:05:00,107.064168086315,1.65586097863964,18.6510215664018,17.1195800227015,1014.72262202043,9206.91836549376
2023-06-29 12:10:00,107.125,1.65544574136872,18.649687677456,17.1185122089722,1014.72463373083,9203.00779102783
2023-06-29 12:15:00,107.193181818182,1.65503037031291,18.6474162407723,17.1168086314594,1014.72540601931,9196.15368540602
2023-06-29 12:20:00,107.261363636364,1.65461454582566,18.6451448040886,17.1151050539466,1014.72617830778,9189.75651902328
2023-06-29 12:25:00,107.257240204429,1.65419808942503,18.644211123723,17.1144721906924,1014.72512485812,9188.19444381385
2023-06-29 12:30:00,107.308347529813,1.65378161911194,18.6419409761635,17.1127695800227,1014.72589670829,9182.71427355278
2023-06-29 12:35:00,107.359454855196,1.65336572345152,18.6396708286039,17.111066969353,1014.72666288309,9177.23410329171
2023-06-29 12:40:00,107.349602724177,1.65295054784598,18.6387407827567,17.1104367555303,1014.72541690301,9174.76716959728
2023-06-29 12:45:00,107.38933030647,1.65253564913243,18.6364719228588,17.1087351106069,1014.72599546228,9167.46441860465
2023-06-29 12:50:00,107.38933030647,1.65212117271308,18.6364719228588,17.1087351106069,1014.72599546228,9167.46441860465
2023-06-29 12:55:00,107.434733257662,1.65170756175084,18.6342030629609,17.1070334656835,1014.7267612025,9161.07450935905
2023-06-29 13:00:00,107.485811577753,1.65129498459598,18.631934203063,17.1053318207601,1014.72733408962,9154.68460011344
2023-06-29 13:05:00,107.525539160045,1.65088283651774,18.6296653431651,17.1036301758366,1014.72790697674,9148.29469086784
2023-06-29 13:10:00,107.565266742338,1.65047111751612,18.6273964832672,17.1019285309132,1014.72847986387,9141.44836074872
2023-06-29 13:15:00,107.604994324631,1.6500604319925,18.6251276233693,17.1002268859898,1014.7288598979,9134.1456097561
2023-06-29 13:20:00,107.644721906924,1.64965046617593,18.6228587634714,17.0985252410664,1014.72923993193,9126.38643788996
2023-06-29 13:25:00,107.684449489217,1.64924107466416,18.6205899035735,17.0968235961429,1014.72961996597,9119.08368689733
2023-06-29 13:30:00,107.718501702611,1.64883213469135,18.6183210436756,17.0951219512195,1014.73,9112.23735677822
2023-06-29 13:35:00,107.752553916005,1.64842405965358,18.6160521837777,17.0934203062961,1014.73018718094,9105.3910266591
2023-06-29 13:40:00,107.731140102099,1.64801670414861,18.6151360544218,17.0928004535147,1014.728361678,9102.96621882086
2023-06-29 13:45:00,107.770845150312,1.64760961023259,18.6128684807256,17.0910997732426,1014.72854875283,9096.57993197279
2023-06-29 13:50:00,107.736812251843,1.64720239265153,18.6106009070295,17.0899659863946,1014.72873582766,9090.19364512472
2023-06-29 13:55:00,107.776517300057,1.64679574920105,18.6089002267574,17.0888321995465,1014.72873582766,9085.63201247165
2023-06-29 14:00:00,107.81622234827,1.64638865458727,18.6071995464853,17.0876984126984,1014.72873582766,9081.0703798186
2023-06-29 14:05:00,107.877412031782,1.64598247781467,18.6064095292116,17.0871809415769,1014.73074872377,9077.09285876347
2023-06-29 14:10:00,107.911464245176,1.64557687567003,18.6047078842881,17.0860465116279,1014.73074872377,9070.70294951787
2023-06-29 14:15:00,107.94551645857,1.64517063103465,18.6030062393647,17.084912081679,1014.73074872377,9064.31304027226
2023-06-29 14:20:00,107.985244040863,1.64476525881261,18.6013045944413,17.08377765173,1014.73074872377,9057.46671015315
2023-06-29 14:25:00,108.019296254257,1.64436020308091,18.6001701644923,17.0826432217811,1014.73074872377,9050.62038003403
2023-06-29 14:30:00,108.080636002271,1.64395543118117,18.599943246311,17.0821225879682,1014.73276390465,9046.62332009081
2023-06-29 14:35:00,108.05334846765,1.64355090300009,18.5990357345434,17.0815087918321,1014.73074872377,9043.77404991492
2023-06-29 14:40:00,108.024971623156,1.64314669267648,18.5979013045944,17.0803743618832,1014.73074872377,9037.38414066931
2023-06-29 14:45:00,107.973893303065,1.64274305732909,18.5967668746455,17.0792399319342,1014.73074872377,9030.99423142371
2023-06-29 14:50:00,107.94551645857,1.64234014244305,18.5956324446965,17.0781055019853,1014.73074872377,9025.51716959728
2023-06-29 14:55:00,107.94551645857,1.64193783905838,18.5944980147476,17.0769710720363,1014.73074872377,9020.04010777084
2023-06-29 15:00:00,108.006814310051,1.64153600293878,18.594267877412,17.0764472190692,1014.73276390465,9016.02569239501
2023-06-29 15:05:00,108.006814310051,1.64113463533394,18.5931328036322,17.0753121452894,1014.73238365494,9009.63215664018
2023-06-29 15:10:00,108.006814310051,1.6407347310178,18.5919977298524,17.0741770715096,1014.73200340522,9003.23862088536
2023-06-29 15:15:00,107.94551645857,1.64033481481191,18.5910947249007,17.0735677821894,1014.72979580261,9000.87038003403
2023-06-29 15:20:00,107.905788876277,1.63993536954393,18.5899602949518,17.0724333522405,1014.72960294952,8994.48047078843
2023-06-29 15:25:00,107.883087400681,1.63953664775913,18.5888258650028,17.0712989222915,1014.72941009643,8988.09056154283
2023-06-29 15:30:00,107.843359818388,1.63913778326795,18.5876914350539,17.0707317073171,1014.72921724334,8981.70065229722
2023-06-29 15:35:00,107.83200908059,1.63873827454083,18.5865570051049,17.0701644923426,1014.72902439024,8976.22358479864
2023-06-29 15:40:00,107.792281498297,1.63833845948275,18.5859897901305,17.0695972773681,1014.72864435621,8970.74651730006
2023-06-29 15:45:00,107.746878547106,1.63793894061383,18.585422575156,17.0684628474192,1014.72845150312,8965.26944980148
2023-06-29 15:50:00,107.702779353375,1.63753896924603,18.5845238095238,17.0678571428571,1014.72624716553,8962.92407596372
2023-06-29 15:55:00,107.668746454906,1.63713913443517,18.5833900226757,17.0667233560091,1014.72605442177,8958.36244331066
2023-06-29 16:00:00,107.668746454906,1.63673899285981,18.5822562358277,17.065589569161,1014.725861678,8953.8008106576
2023-06-29 16:05:00,107.629041406693,1.63633790809657,18.5816893424036,17.0644557823129,1014.72566893424,8949.23917800453
2023-06-29 16:10:00,107.650397275823,1.63593607308103,18.5820192853091,17.0644923425978,1014.72768009075,8947.01256948384
2023-06-29 16:15:00,107.61066969353,1.63553438253672,18.5814520703347,17.0644923425978,1014.72748723766,8941.53550198525
2023-06-29 16:20:00,107.576617480136,1.6351325301955,18.5808848553602,17.0644923425978,1014.72729438457,8936.05843448667
2023-06-29 16:25:00,107.637705848949,1.63473051605739,18.5812145289444,17.0645289443814,1014.72930760499,8931.99635641317
2023-06-29 16:30:00,107.637705848949,1.63432819447118,18.5806469920545,17.0645289443814,1014.72911464245,8925.14614074915
2023-06-29 16:35:00,107.637705848949,1.63392483072258,18.5801929625426,17.0640181611805,1014.72911464245,8918.29592508513
