"loc_id","year","month","week","date","site_name","substrate","weather","stage","TideHT.m","temp_degc","salinity_ppt","do_mg.l","notes","species_name","catch"
"2018_050_04","2018","6",24,2018-06-15,"Mussel Cove","mud","sunny","rising",3.2375,16.2,29.89,9.1,NA,"silver",0
"2018_050_04","2018","6",24,2018-06-15,"Mussel Cove","mud","sunny","rising",3.2375,16.2,29.89,9.1,NA,"herring",0
"2018_050_06","2018","6",24,2018-06-15,"Mackworth Island - North","sand/gravel","sunny","rising",3.13983333333333,15.9,29.76,10.6,NA,"silver",0
"2018_050_06","2018","6",24,2018-06-15,"Mackworth Island - North","sand/gravel","sunny","rising",3.13983333333333,15.9,29.76,10.6,NA,"herring",0
"2018_050_09","2018","6",24,2018-06-15,"Great Diamond Island","sand/gravel","sunny","falling",3.24933333333333,15.9,29.32,9.5,NA,"silver",0
"2018_050_09","2018","6",24,2018-06-15,"Great Diamond Island","sand/gravel","sunny","falling",3.24933333333333,15.9,29.32,9.5,NA,"herring",0
"2018_050_11","2018","6",24,2018-06-15,"Cushing Island","sand","sunny","falling",3.19033333333333,13.6,29.97,10.3,NA,"silver",0
"2018_050_11","2018","6",24,2018-06-15,"Cushing Island","sand","sunny","falling",3.19033333333333,13.6,29.97,10.3,NA,"herring",0
"2018_051_02","2018","6",26,2018-06-27,"Skitterygusset","mud","sunny","rising",2.72444444444444,18,23.21,9.1,NA,"silver",0
"2018_051_02","2018","6",26,2018-06-27,"Skitterygusset","mud","sunny","rising",2.72444444444444,18,23.21,9.1,NA,"herring",0
"2018_051_06","2018","6",26,2018-06-27,"Mackworth Island - North","sand/gravel","sunny","falling",2.639,15.3,29.48,9.6,NA,"silver",0
"2018_051_06","2018","6",26,2018-06-27,"Mackworth Island - North","sand/gravel","sunny","falling",2.639,15.3,29.48,9.6,NA,"herring",0
"2018_051_08","2018","6",26,2018-06-27,"Back Cove","mud","sunny","rising",2.64,16.9,29.64,7.5,NA,"silver",17
"2018_051_08","2018","6",26,2018-06-27,"Back Cove","mud","sunny","rising",2.64,16.9,29.64,7.5,NA,"herring",17
"2018_051_10","2018","6",26,2018-06-27,"SMCC","sand/gravel","sunny","falling",2.40933333333333,14.8,29.85,9.9,NA,"silver",0
"2018_051_10","2018","6",26,2018-06-27,"SMCC","sand/gravel","sunny","falling",2.40933333333333,14.8,29.85,9.9,NA,"herring",0
"2018_051_12","2018","6",26,2018-06-27,"Alewife Cove","sand/gravel","sunny","rising",2.2765,13.4,30.3,9.8,NA,"silver",0
"2018_051_12","2018","6",26,2018-06-27,"Alewife Cove","sand/gravel","sunny","rising",2.2765,13.4,30.3,9.8,NA,"herring",0
"2018_052_01","2018","7",28,2018-07-11,"Presumpscot Moorings","mud","sunny","falling",2.224,25.2,4.54,6.8,NA,"silver",4
"2018_052_01","2018","7",28,2018-07-11,"Presumpscot Moorings","mud","sunny","falling",2.224,25.2,4.54,6.8,NA,"herring",0
"2018_052_03","2018","7",28,2018-07-11,"Audubon","sand","sunny","falling",1.78366666666667,22.1,19.53,7.2,NA,"silver",54
"2018_052_03","2018","7",28,2018-07-11,"Audubon","sand","sunny","falling",1.78366666666667,22.1,19.53,7.2,NA,"herring",1
"2018_052_04","2018","7",28,2018-07-11,"Mussel Cove","mud","sunny","falling",2.8755,19.2,30.43,8,NA,"silver",2
"2018_052_04","2018","7",28,2018-07-11,"Mussel Cove","mud","sunny","falling",2.8755,19.2,30.43,8,NA,"herring",2
"2018_052_06","2018","7",28,2018-07-11,"Mackworth Island - North","sand/gravel","sunny","falling",2.617,18.9,30.04,9,NA,"silver",0
"2018_052_06","2018","7",28,2018-07-11,"Mackworth Island - North","sand/gravel","sunny","falling",2.617,18.9,30.04,9,NA,"herring",445
"2018_052_07","2018","7",28,2018-07-11,"Mackworth Island - Beach","sand","sunny","falling",1.3065,18.9,28.22,8.1,NA,"silver",5
"2018_052_07","2018","7",28,2018-07-11,"Mackworth Island - Beach","sand","sunny","falling",1.3065,18.9,28.22,8.1,NA,"herring",3
"2018_052_09","2018","7",28,2018-07-11,"Great Diamond Island","sand/gravel","sunny","falling",2.9615,17.2,28.95,8.8,NA,"silver",2
"2018_052_09","2018","7",28,2018-07-11,"Great Diamond Island","sand/gravel","sunny","falling",2.9615,17.2,28.95,8.8,NA,"herring",142
"2018_052_10","2018","7",28,2018-07-11,"SMCC","sand/gravel","sunny","falling",0.854,17.2,29.4,9.8,NA,"silver",0
"2018_052_10","2018","7",28,2018-07-11,"SMCC","sand/gravel","sunny","falling",0.854,17.2,29.4,9.8,NA,"herring",1
"2018_102_02","2018","7",30,2018-07-25,"Skitterygusset","mud","overcast","falling",2.2915,19.7,25.3,7.8,NA,"silver",250
"2018_102_02","2018","7",30,2018-07-25,"Skitterygusset","mud","overcast","falling",2.2915,19.7,25.3,7.8,NA,"herring",0
"2018_102_05","2018","7",30,2018-07-25,"The Brothers - North","sand/gravel","sunny","falling",1.84483333333333,18.5,30.01,9.4,NA,"silver",135
"2018_102_05","2018","7",30,2018-07-25,"The Brothers - North","sand/gravel","sunny","falling",1.84483333333333,18.5,30.01,9.4,NA,"herring",0
"2018_102_07","2018","7",30,2018-07-25,"Mackworth Island - Beach","sand","overcast","falling",1.403,20.5,29.91,7.8,NA,"silver",165
"2018_102_07","2018","7",30,2018-07-25,"Mackworth Island - Beach","sand","overcast","falling",1.403,20.5,29.91,7.8,NA,"herring",1
"2018_102_08","2018","7",30,2018-07-25,"Back Cove","mud","overcast","falling",2.4875,20.2,27.7,8.2,NA,"silver",2
"2018_102_08","2018","7",30,2018-07-25,"Back Cove","mud","overcast","falling",2.4875,20.2,27.7,8.2,NA,"herring",0
"2018_102_11","2018","7",30,2018-07-25,"Cushing Island","sand","overcast","falling",2.612,16.6,30.55,7.5,NA,"silver",3
"2018_102_11","2018","7",30,2018-07-25,"Cushing Island","sand","overcast","falling",2.612,16.6,30.55,7.5,NA,"herring",0
"2018_102_12","2018","7",30,2018-07-25,"Alewife Cove","sand/gravel","overcast","falling",2.64233333333333,16.7,30.6,10.1,NA,"silver",0
"2018_102_12","2018","7",30,2018-07-25,"Alewife Cove","sand/gravel","overcast","falling",2.64233333333333,16.7,30.6,10.1,NA,"herring",0
"2018_103_01","2018","8",32,2018-08-10,"Presumpscot Moorings","mud","sunny","falling",2.6575,22,22.49,8.4,NA,"silver",16
"2018_103_01","2018","8",32,2018-08-10,"Presumpscot Moorings","mud","sunny","falling",2.6575,22,22.49,8.4,NA,"herring",0
"2018_103_03","2018","8",32,2018-08-10,"Audubon","sand","sunny","falling",2.497,22,19.57,8,NA,"silver",525
"2018_103_03","2018","8",32,2018-08-10,"Audubon","sand","sunny","falling",2.497,22,19.57,8,NA,"herring",0
"2018_103_04","2018","8",32,2018-08-10,"Mussel Cove","mud","sunny","falling",3.12,21.1,30.3,9.3,NA,"silver",658
"2018_103_04","2018","8",32,2018-08-10,"Mussel Cove","mud","sunny","falling",3.12,21.1,30.3,9.3,NA,"herring",0
"2018_103_06","2018","8",32,2018-08-10,"Mackworth Island - North","sand/gravel","sunny","falling",2.927,20,29.86,10.6,NA,"silver",9
"2018_103_06","2018","8",32,2018-08-10,"Mackworth Island - North","sand/gravel","sunny","falling",2.927,20,29.86,10.6,NA,"herring",0
"2018_103_09","2018","8",32,2018-08-10,"Great Diamond Island","sand/gravel","sunny","rising",3.13,16.8,30.18,8.6,NA,"silver",2
"2018_103_09","2018","8",32,2018-08-10,"Great Diamond Island","sand/gravel","sunny","rising",3.13,16.8,30.18,8.6,NA,"herring",0
"2018_103_10","2018","8",32,2018-08-10,"SMCC","sand/gravel","sunny","rising",3.03733333333333,18.5,28.75,9.1,NA,"silver",2
"2018_103_10","2018","8",32,2018-08-10,"SMCC","sand/gravel","sunny","rising",3.03733333333333,18.5,28.75,9.1,NA,"herring",39
"2018_105_01","2018","9",36,2018-09-07,"Presumpscot Moorings","mud","sunny","rising",3.01066666666667,20.4,23.92,7.7,NA,"silver",55
"2018_105_01","2018","9",36,2018-09-07,"Presumpscot Moorings","mud","sunny","rising",3.01066666666667,20.4,23.92,7.7,NA,"herring",0
"2018_105_03","2018","9",36,2018-09-07,"Audubon","sand","sunny","falling",2.957,19.8,16.03,7.3,NA,"silver",117
"2018_105_03","2018","9",36,2018-09-07,"Audubon","sand","sunny","falling",2.957,19.8,16.03,7.3,NA,"herring",0
"2018_105_04","2018","9",36,2018-09-07,"Mussel Cove","mud","sunny","falling",2.70266666666667,19.7,31.02,14.6,NA,"silver",269
"2018_105_04","2018","9",36,2018-09-07,"Mussel Cove","mud","sunny","falling",2.70266666666667,19.7,31.02,14.6,NA,"herring",0
"2018_105_06","2018","9",36,2018-09-07,"Mackworth Island - North","sand/gravel","sunny","falling",2.87766666666667,18.6,30.44,7.3,NA,"silver",25
"2018_105_06","2018","9",36,2018-09-07,"Mackworth Island - North","sand/gravel","sunny","falling",2.87766666666667,18.6,30.44,7.3,NA,"herring",0
"2018_105_09","2018","9",36,2018-09-07,"Great Diamond Island","sand/gravel","sunny","falling",2.532,18.6,30.47,8.2,NA,"silver",19
"2018_105_09","2018","9",36,2018-09-07,"Great Diamond Island","sand/gravel","sunny","falling",2.532,18.6,30.47,8.2,NA,"herring",0
"2018_105_10","2018","9",36,2018-09-07,"SMCC","sand/gravel","sunny","falling",2.20066666666667,18.7,30.16,8.2,NA,"silver",121
"2018_105_10","2018","9",36,2018-09-07,"SMCC","sand/gravel","sunny","falling",2.20066666666667,18.7,30.16,8.2,NA,"herring",0
"2020_053_01","2020","6",26,2020-06-24,"Presumpscot Moorings","mud","overcast","rising",2.0035,22.7,NA,NA,NA,"silver",2
"2020_053_01","2020","6",26,2020-06-24,"Presumpscot Moorings","mud","overcast","rising",2.0035,22.7,NA,NA,NA,"herring",0
"2020_053_05","2020","6",26,2020-06-24,"The Brothers - North","sand/gravel","overcast","rising",1.635,18,NA,NA,NA,"silver",1
"2020_053_05","2020","6",26,2020-06-24,"The Brothers - North","sand/gravel","overcast","rising",1.635,18,NA,NA,NA,"herring",0
"2020_053_08","2020","6",26,2020-06-24,"Back Cove","mud","overcast","rising",2.482,17.3,NA,NA,NA,"silver",0
"2020_053_08","2020","6",26,2020-06-24,"Back Cove","mud","overcast","rising",2.482,17.3,NA,NA,NA,"herring",0
"2020_053_09","2020","6",26,2020-06-24,"Great Diamond Island","sand/gravel","overcast","rising",1.331,18,NA,NA,NA,"silver",0
"2020_053_09","2020","6",26,2020-06-24,"Great Diamond Island","sand/gravel","overcast","rising",1.331,18,NA,NA,NA,"herring",0
"2020_053_10","2020","6",26,2020-06-24,"SMCC","sand/gravel","overcast","rising",0.609666666666667,16.6,NA,NA,NA,"silver",0
"2020_053_10","2020","6",26,2020-06-24,"SMCC","sand/gravel","overcast","rising",0.609666666666667,16.6,NA,NA,NA,"herring",2
"2020_053_11","2020","6",26,2020-06-24,"Cushing Island","sand","overcast","rising",0.8785,15.8,NA,NA,NA,"silver",0
"2020_053_11","2020","6",26,2020-06-24,"Cushing Island","sand","overcast","rising",0.8785,15.8,NA,NA,NA,"herring",0
"2020_054_02","2020","6",26,2020-06-25,"Skitterygusset","mud","sunny","rising",2.266,20.2,NA,NA,NA,"silver",1
"2020_054_02","2020","6",26,2020-06-25,"Skitterygusset","mud","sunny","rising",2.266,20.2,NA,NA,NA,"herring",0
"2020_054_03","2020","6",26,2020-06-25,"Audubon","sand","sunny","rising",2.05766666666667,20.9,NA,NA,NA,"silver",2
"2020_054_03","2020","6",26,2020-06-25,"Audubon","sand","sunny","rising",2.05766666666667,20.9,NA,NA,NA,"herring",52
"2020_054_04","2020","6",26,2020-06-25,"Mussel Cove","mud","sunny","rising",0.98,20.8,NA,NA,NA,"silver",0
"2020_054_04","2020","6",26,2020-06-25,"Mussel Cove","mud","sunny","rising",0.98,20.8,NA,NA,NA,"herring",0
"2020_054_06","2020","6",26,2020-06-25,"Mackworth Island - North","sand/gravel","sunny","rising",1.569,18.4,NA,NA,NA,"silver",5
"2020_054_06","2020","6",26,2020-06-25,"Mackworth Island - North","sand/gravel","sunny","rising",1.569,18.4,NA,NA,NA,"herring",0
"2020_054_07","2020","6",26,2020-06-25,"Mackworth Island - Beach","sand","sunny","rising",1.7565,19.4,NA,NA,NA,"silver",5
"2020_054_07","2020","6",26,2020-06-25,"Mackworth Island - Beach","sand","sunny","rising",1.7565,19.4,NA,NA,NA,"herring",0
"2020_054_12","2020","6",26,2020-06-25,"Alewife Cove","sand/gravel","sunny","rising",0.312,14.6,NA,NA,NA,"silver",0
"2020_054_12","2020","6",26,2020-06-25,"Alewife Cove","sand/gravel","sunny","rising",0.312,14.6,NA,NA,NA,"herring",35
"2020_055_04","2020","7",28,2020-07-06,"Mussel Cove","mud","sunny","rising",2.96583333333333,19.2,NA,NA,NA,"silver",0
"2020_055_04","2020","7",28,2020-07-06,"Mussel Cove","mud","sunny","rising",2.96583333333333,19.2,NA,NA,NA,"herring",0
"2020_055_06","2020","7",28,2020-07-06,"Mackworth Island - North","sand/gravel","sunny","rising",2.611,21.2,NA,NA,NA,"silver",4
"2020_055_06","2020","7",28,2020-07-06,"Mackworth Island - North","sand/gravel","sunny","rising",2.611,21.2,NA,NA,NA,"herring",325
"2020_055_08","2020","7",28,2020-07-06,"Back Cove","mud","sunny","falling",2.791,20,NA,NA,NA,"silver",0
"2020_055_08","2020","7",28,2020-07-06,"Back Cove","mud","sunny","falling",2.791,20,NA,NA,NA,"herring",74
"2020_056_03","2020","7",28,2020-07-07,"Audubon","sand","partly cloudy","rising",1.85366666666667,20.6,NA,NA,NA,"silver",0
"2020_056_03","2020","7",28,2020-07-07,"Audubon","sand","partly cloudy","rising",1.85366666666667,20.6,NA,NA,NA,"herring",0
"2020_056_10","2020","7",28,2020-07-07,"SMCC","sand/gravel","overcast","rising",1.1395,18.2,NA,NA,NA,"silver",4
"2020_056_10","2020","7",28,2020-07-07,"SMCC","sand/gravel","overcast","rising",1.1395,18.2,NA,NA,NA,"herring",50
"2020_056_12","2020","7",28,2020-07-07,"Alewife Cove","sand/gravel","overcast","rising",0.5075,16.4,NA,NA,NA,"silver",0
"2020_056_12","2020","7",28,2020-07-07,"Alewife Cove","sand/gravel","overcast","rising",0.5075,16.4,NA,NA,NA,"herring",0
"2020_057_02","2020","7",28,2020-07-09,"Skitterygusset","mud","sunny","rising",2.53233333333333,22,NA,NA,NA,"silver",43
"2020_057_02","2020","7",28,2020-07-09,"Skitterygusset","mud","sunny","rising",2.53233333333333,22,NA,NA,NA,"herring",0
"2020_057_06","2020","7",28,2020-07-09,"Mackworth Island - North","sand/gravel","sunny","rising",1.7785,22.9,NA,NA,NA,"silver",2
"2020_057_06","2020","7",28,2020-07-09,"Mackworth Island - North","sand/gravel","sunny","rising",1.7785,22.9,NA,NA,NA,"herring",0
"2020_057_09","2020","7",28,2020-07-09,"Great Diamond Island","sand/gravel","sunny","rising",2.16366666666667,23.6,NA,NA,NA,"silver",1
"2020_057_09","2020","7",28,2020-07-09,"Great Diamond Island","sand/gravel","sunny","rising",2.16366666666667,23.6,NA,NA,NA,"herring",0
"2020_057_11","2020","7",28,2020-07-09,"Cushing Island","sand","partly cloudy","rising",0.921666666666667,19.3,NA,NA,NA,"silver",0
"2020_057_11","2020","7",28,2020-07-09,"Cushing Island","sand","partly cloudy","rising",0.921666666666667,19.3,NA,NA,NA,"herring",0
"2020_058_01","2020","7",30,2020-07-21,"Presumpscot Moorings","mud","sunny","rising",2.7305,26.6,NA,NA,NA,"silver",5
"2020_058_01","2020","7",30,2020-07-21,"Presumpscot Moorings","mud","sunny","rising",2.7305,26.6,NA,NA,NA,"herring",0
"2020_058_03","2020","7",30,2020-07-21,"Audubon","sand","sunny","rising",2.855,22.5,NA,NA,NA,"silver",9
"2020_058_03","2020","7",30,2020-07-21,"Audubon","sand","sunny","rising",2.855,22.5,NA,NA,NA,"herring",0
"2020_058_04","2020","7",30,2020-07-21,"Mussel Cove","mud","sunny","rising",1.798,22.4,NA,NA,NA,"silver",575
"2020_058_04","2020","7",30,2020-07-21,"Mussel Cove","mud","sunny","rising",1.798,22.4,NA,NA,NA,"herring",0
"2020_058_08","2020","7",30,2020-07-21,"Back Cove","mud","sunny","rising",2.505,21.2,NA,NA,NA,"silver",4
"2020_058_08","2020","7",30,2020-07-21,"Back Cove","mud","sunny","rising",2.505,21.2,NA,NA,NA,"herring",0
"2020_058_09","2020","7",30,2020-07-21,"Great Diamond Island","sand/gravel","sunny","falling",2.864,19.3,NA,NA,NA,"silver",0
"2020_058_09","2020","7",30,2020-07-21,"Great Diamond Island","sand/gravel","sunny","falling",2.864,19.3,NA,NA,NA,"herring",0
"2020_059_02","2020","7",30,2020-07-22,"Skitterygusset","mud","overcast","rising",2.718,24,NA,NA,NA,"silver",9
"2020_059_02","2020","7",30,2020-07-22,"Skitterygusset","mud","overcast","rising",2.718,24,NA,NA,NA,"herring",1
"2020_059_05","2020","7",30,2020-07-22,"The Brothers - North","sand/gravel","overcast","rising",2.89083333333333,21.4,NA,NA,NA,"silver",0
"2020_059_05","2020","7",30,2020-07-22,"The Brothers - North","sand/gravel","overcast","rising",2.89083333333333,21.4,NA,NA,NA,"herring",0
"2020_059_07","2020","7",30,2020-07-22,"Mackworth Island - Beach","sand","overcast","rising",2.46533333333333,24.4,NA,NA,NA,"silver",4
"2020_059_07","2020","7",30,2020-07-22,"Mackworth Island - Beach","sand","overcast","rising",2.46533333333333,24.4,NA,NA,NA,"herring",0
"2020_059_10","2020","7",30,2020-07-22,"SMCC","sand/gravel","overcast","rising",2.93822222222222,20.9,NA,NA,NA,"silver",0
"2020_059_10","2020","7",30,2020-07-22,"SMCC","sand/gravel","overcast","rising",2.93822222222222,20.9,NA,NA,NA,"herring",19
"2020_059_11","2020","7",30,2020-07-22,"Cushing Island","sand","overcast","rising",2.13383333333333,22,NA,NA,NA,"silver",15
"2020_059_11","2020","7",30,2020-07-22,"Cushing Island","sand","overcast","rising",2.13383333333333,22,NA,NA,NA,"herring",0
"2020_059_12","2020","7",30,2020-07-22,"Alewife Cove","sand/gravel","overcast","rising",1.549,20.6,NA,NA,NA,"silver",0
"2020_059_12","2020","7",30,2020-07-22,"Alewife Cove","sand/gravel","overcast","rising",1.549,20.6,NA,NA,NA,"herring",0
"2020_060_01","2020","8",32,2020-08-06,"Presumpscot Moorings","mud","partly cloudy","rising",2.75033333333333,29.9,NA,NA,NA,"silver",0
"2020_060_01","2020","8",32,2020-08-06,"Presumpscot Moorings","mud","partly cloudy","rising",2.75033333333333,29.9,NA,NA,NA,"herring",0
"2020_060_02","2020","8",32,2020-08-06,"Skitterygusset","mud","partly cloudy","rising",2.78033333333333,26.3,NA,NA,NA,"silver",1
"2020_060_02","2020","8",32,2020-08-06,"Skitterygusset","mud","partly cloudy","rising",2.78033333333333,26.3,NA,NA,NA,"herring",0
"2020_060_03","2020","8",32,2020-08-06,"Audubon","sand","partly cloudy","rising",2.52016666666667,24.8,NA,NA,NA,"silver",1008
"2020_060_03","2020","8",32,2020-08-06,"Audubon","sand","partly cloudy","rising",2.52016666666667,24.8,NA,NA,NA,"herring",0
"2020_060_07","2020","8",32,2020-08-06,"Mackworth Island - Beach","sand","partly cloudy","rising",2.2155,22.9,NA,NA,NA,"silver",4
"2020_060_07","2020","8",32,2020-08-06,"Mackworth Island - Beach","sand","partly cloudy","rising",2.2155,22.9,NA,NA,NA,"herring",0
"2020_060_10","2020","8",32,2020-08-06,"SMCC","sand/gravel","partly cloudy","rising",1.313,21.7,NA,NA,NA,"silver",0
"2020_060_10","2020","8",32,2020-08-06,"SMCC","sand/gravel","partly cloudy","rising",1.313,21.7,NA,NA,NA,"herring",0
"2020_060_11","2020","8",32,2020-08-06,"Cushing Island","sand","partly cloudy","rising",1.755,20.4,NA,NA,NA,"silver",25
"2020_060_11","2020","8",32,2020-08-06,"Cushing Island","sand","partly cloudy","rising",1.755,20.4,NA,NA,NA,"herring",0
"2020_061_09","2020","8",32,2020-08-07,"Great Diamond Island","sand/gravel","partly cloudy","rising",2.125,18.7,NA,NA,NA,"silver",0
"2020_061_09","2020","8",32,2020-08-07,"Great Diamond Island","sand/gravel","partly cloudy","rising",2.125,18.7,NA,NA,NA,"herring",0
"2020_061_12","2020","8",32,2020-08-07,"Alewife Cove","sand/gravel","partly cloudy","rising",0.579,18.2,NA,NA,NA,"silver",0
"2020_061_12","2020","8",32,2020-08-07,"Alewife Cove","sand/gravel","partly cloudy","rising",0.579,18.2,NA,NA,NA,"herring",0
"2020_062_01","2020","8",34,2020-08-19,"Presumpscot Moorings","mud","partly cloudy","rising",2.557,23.6,NA,NA,NA,"silver",0
"2020_062_01","2020","8",34,2020-08-19,"Presumpscot Moorings","mud","partly cloudy","rising",2.557,23.6,NA,NA,NA,"herring",0
"2020_062_02","2020","8",34,2020-08-19,"Skitterygusset","mud","partly cloudy","rising",2.77566666666667,22.2,NA,NA,NA,"silver",83
"2020_062_02","2020","8",34,2020-08-19,"Skitterygusset","mud","partly cloudy","rising",2.77566666666667,22.2,NA,NA,NA,"herring",0
"2020_062_05","2020","8",34,2020-08-19,"The Brothers - North","sand/gravel","partly cloudy","rising",2.1665,19.7,NA,NA,NA,"silver",430
"2020_062_05","2020","8",34,2020-08-19,"The Brothers - North","sand/gravel","partly cloudy","rising",2.1665,19.7,NA,NA,NA,"herring",0
"2020_062_07","2020","8",34,2020-08-19,"Mackworth Island - Beach","sand","partly cloudy","rising",2.0465,19.2,NA,NA,NA,"silver",179
"2020_062_07","2020","8",34,2020-08-19,"Mackworth Island - Beach","sand","partly cloudy","rising",2.0465,19.2,NA,NA,NA,"herring",0
"2020_062_08","2020","8",34,2020-08-19,"Back Cove","mud","partly cloudy","rising",2.98666666666667,20.4,NA,NA,NA,"silver",163
"2020_062_08","2020","8",34,2020-08-19,"Back Cove","mud","partly cloudy","rising",2.98666666666667,20.4,NA,NA,NA,"herring",0
"2020_062_11","2020","8",34,2020-08-19,"Cushing Island","sand","partly cloudy","rising",1.219,18.6,NA,NA,NA,"silver",60
"2020_062_11","2020","8",34,2020-08-19,"Cushing Island","sand","partly cloudy","rising",1.219,18.6,NA,NA,NA,"herring",0
"2020_063_03","2020","8",34,2020-08-20,"Audubon","sand","overcast","rising",2.2475,19.6,NA,NA,NA,"silver",2230
"2020_063_03","2020","8",34,2020-08-20,"Audubon","sand","overcast","rising",2.2475,19.6,NA,NA,NA,"herring",0
"2020_063_04","2020","8",34,2020-08-20,"Mussel Cove","mud","overcast","rising",2.904,20.5,NA,NA,NA,"silver",1026
"2020_063_04","2020","8",34,2020-08-20,"Mussel Cove","mud","overcast","rising",2.904,20.5,NA,NA,NA,"herring",0
"2020_063_06","2020","8",34,2020-08-20,"Mackworth Island - North","sand/gravel","overcast","rising",2.62233333333333,20,NA,NA,NA,"silver",445
"2020_063_06","2020","8",34,2020-08-20,"Mackworth Island - North","sand/gravel","overcast","rising",2.62233333333333,20,NA,NA,NA,"herring",3
"2020_063_09","2020","8",34,2020-08-20,"Great Diamond Island","sand/gravel","overcast","rising",3.0885,19.5,NA,NA,NA,"silver",0
"2020_063_09","2020","8",34,2020-08-20,"Great Diamond Island","sand/gravel","overcast","rising",3.0885,19.5,NA,NA,NA,"herring",0
"2020_063_10","2020","8",34,2020-08-20,"SMCC","sand/gravel","overcast","rising",1.81433333333333,19.5,NA,NA,NA,"silver",225
"2020_063_10","2020","8",34,2020-08-20,"SMCC","sand/gravel","overcast","rising",1.81433333333333,19.5,NA,NA,NA,"herring",0
"2020_063_12","2020","8",34,2020-08-20,"Alewife Cove","sand/gravel","overcast","rising",1.27933333333333,18.1,NA,NA,NA,"silver",1
"2020_063_12","2020","8",34,2020-08-20,"Alewife Cove","sand/gravel","overcast","rising",1.27933333333333,18.1,NA,NA,NA,"herring",45
"2020_064_01","2020","9",36,2020-09-03,"Presumpscot Moorings","mud","overcast","rising",2.398,20,NA,NA,NA,"silver",0
"2020_064_01","2020","9",36,2020-09-03,"Presumpscot Moorings","mud","overcast","rising",2.398,20,NA,NA,NA,"herring",0
"2020_064_02","2020","9",36,2020-09-03,"Skitterygusset","mud","overcast","rising",2.588,19,NA,NA,NA,"silver",423
"2020_064_02","2020","9",36,2020-09-03,"Skitterygusset","mud","overcast","rising",2.588,19,NA,NA,NA,"herring",0
"2020_064_03","2020","9",36,2020-09-03,"Audubon","sand","overcast","rising",2.087,19.1,NA,NA,NA,"silver",9
"2020_064_03","2020","9",36,2020-09-03,"Audubon","sand","overcast","rising",2.087,19.1,NA,NA,NA,"herring",0
"2020_064_04","2020","9",36,2020-09-03,"Mussel Cove","mud","overcast","rising",2.72333333333333,19.6,NA,NA,NA,"silver",1813
"2020_064_04","2020","9",36,2020-09-03,"Mussel Cove","mud","overcast","rising",2.72333333333333,19.6,NA,NA,NA,"herring",0
"2020_064_05","2020","9",36,2020-09-03,"The Brothers - North","sand/gravel","overcast","rising",2.8995,19,NA,NA,NA,"silver",359
"2020_064_05","2020","9",36,2020-09-03,"The Brothers - North","sand/gravel","overcast","rising",2.8995,19,NA,NA,NA,"herring",0
"2020_064_07","2020","9",36,2020-09-03,"Mackworth Island - Beach","sand","overcast","rising",1.60966666666667,18.8,NA,NA,NA,"silver",170
"2020_064_07","2020","9",36,2020-09-03,"Mackworth Island - Beach","sand","overcast","rising",1.60966666666667,18.8,NA,NA,NA,"herring",0
"2020_065_10","2020","9",36,2020-09-04,"SMCC","sand/gravel","sunny","rising",2.813,17.4,NA,NA,NA,"silver",7686
"2020_065_10","2020","9",36,2020-09-04,"SMCC","sand/gravel","sunny","rising",2.813,17.4,NA,NA,NA,"herring",0
"2020_065_11","2020","9",36,2020-09-04,"Cushing Island","sand","sunny","rising",2.647,18.5,NA,NA,NA,"silver",0
"2020_065_11","2020","9",36,2020-09-04,"Cushing Island","sand","sunny","rising",2.647,18.5,NA,NA,NA,"herring",1125
"2020_065_12","2020","9",36,2020-09-04,"Alewife Cove","sand/gravel","sunny","rising",2.401,17,NA,NA,NA,"silver",1
"2020_065_12","2020","9",36,2020-09-04,"Alewife Cove","sand/gravel","sunny","rising",2.401,17,NA,NA,NA,"herring",0
"2021_067_01","2021","6",24,2021-06-17,"Presumpscot Moorings","mud","sunny","rising",0.445666666666667,21.3,2.42,12.5,NA,"silver",2
"2021_067_01","2021","6",24,2021-06-17,"Presumpscot Moorings","mud","sunny","rising",0.445666666666667,21.3,2.42,12.5,NA,"herring",0
"2021_067_02","2021","6",24,2021-06-17,"Skitterygusset","mud","sunny","rising",0.372,21.4,6.06,6.2,NA,"silver",0
"2021_067_02","2021","6",24,2021-06-17,"Skitterygusset","mud","sunny","rising",0.372,21.4,6.06,6.2,NA,"herring",0
"2021_067_03","2021","6",24,2021-06-17,"Audubon","sand","sunny","rising",0.211666666666667,16.6,15.74,9.6,NA,"silver",31
"2021_067_03","2021","6",24,2021-06-17,"Audubon","sand","sunny","rising",0.211666666666667,16.6,15.74,9.6,NA,"herring",6
"2021_067_07","2021","6",24,2021-06-17,"Mackworth Island - Beach","sand","sunny","rising",1.13,21,20,15,NA,"silver",3
"2021_067_07","2021","6",24,2021-06-17,"Mackworth Island - Beach","sand","sunny","rising",1.13,21,20,15,NA,"herring",0
"2021_067_08","2021","6",24,2021-06-17,"Back Cove","mud","sunny","rising",1.529,20.5,27.79,12,NA,"silver",18
"2021_067_08","2021","6",24,2021-06-17,"Back Cove","mud","sunny","rising",1.529,20.5,27.79,12,NA,"herring",4
"2021_067_12","2021","6",24,2021-06-17,"Alewife Cove","sand/gravel","sunny","falling",0.3415,15.4,27.08,16.1,NA,"silver",0
"2021_067_12","2021","6",24,2021-06-17,"Alewife Cove","sand/gravel","sunny","falling",0.3415,15.4,27.08,16.1,NA,"herring",0
