"loc_id","date","site_name","site_id","bay_location","week","month","year","green crab","northern pipefish","shorthorn sculpin","tomcod","winter flounder","atlantic cod","sandlance","hake","mummichog","atlantic silverside","banded killifish","alewife","atlantic herring","striped bass","white hake","pollock","rock gunnel","unID sculpin","american shad","atlantic menhaden","unID shiner","smallmouth bass","bluefish","ninespine stickleback","red hake","spotted hake","longhorn sculpin","threespine stickleback","river herring","white sucker","blueback herring","smelt","horseshoe crab","common dab","largemouth bass","american eel","northern puffer","lumpfish","white mullet","mullet","golden shiner","emerald shiner","slimy sculpin","grubby sculpin","striped sculpin","unID sturgeon","shortnose sturgeon","periwinkle","butterfish","unID gunnel","shortfin squid","permit","crevalle jack","substrate","do_mg.l","salinity_ppt","temp_degc","TideHT.m","numeric.tide","shannon","simpson","logcrab","logshannon"
"2015_022_11","2015-08-19","Cushing Island",11,"Outer",34,8,2015,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.1,32.72,18.2,0.173933333333333,0.00333780570813541,0.950270539233235,0.56,1.39038917031591,0.95756921506042
"2015_022_12","2015-08-19","Alewife Cove",12,"Outer",34,8,2015,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,34.42,17,0.2095,0.0158942933741862,0.729871209983116,0.417777777777778,1,0.765172402866211
"2015_023_01","2015-08-25","Presumpscot Moorings",1,"Inner",35,8,2015,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.7,2.23,24,2.253,0.836686944314459,0.191444081957717,0.090702947845805,1.23114441334492,0.245321523928929
"2015_023_03","2015-08-25","Audubon",3,"Inner",35,8,2015,17,0,0,0,2,0,0,0,640,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.2,28.22,20.5,2.0735,0.752690687880206,0.727038753978097,0.452766541453985,2.33956263368145,0.762647633348684
"2015_023_05","2015-08-25","The Brothers - North",5,"Mid",35,8,2015,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.8,33.8,20.2,1.275,0.379036031820309,0.529706199057654,0.345679012345679,1.23114441334492,0.582679578135091
"2015_023_07","2015-08-25","Mackworth Island - Beach",7,"Mid",35,8,2015,41,0,0,0,1,0,1,0,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.8,22.7,21.2,1.638,0.548900327562003,0.951423581830113,0.539022222222222,3.04673833489958,0.958556739111888
"2015_023_09","2015-08-25","Great Diamond Island",9,"Outer",35,8,2015,7,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,33.37,19.1,0.865333333333333,0.18733426922477,1.03356205420682,0.545454545454545,1.792789962521,1.02845684487421
"2015_023_10","2015-08-25","SMCC",10,"Outer",35,8,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.1,32.7,18.8,2.4385,0.923490875058493,0,0,1.39038917031591,0
"2015_024_02","2015-09-01","Skitterygusset",2,"Inner",36,9,2015,1,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.8,27.89,19.9,NA,NA,0.0300923446103394,0.00943375036499638,1,0.0508964653562886
"2015_024_04","2015-09-01","Mussel Cove",4,"Mid",36,9,2015,1,0,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.8,34.48,19.9,NA,NA,0.00686689172246277,0.00170067904028981,1,0.0144959328836323
"2015_024_06","2015-09-01","Mackworth Island - North",6,"Mid",36,9,2015,22,0,1,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.1,34.33,18.1,NA,NA,0.978672525723665,0.538775510204082,2.5277074255111,0.981842409642363
"2015_024_11","2015-09-01","Cushing Island",11,"Outer",36,9,2015,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.7,34.09,17.7,NA,NA,0.556646903582107,0.290123456790123,1.23114441334492,0.607774994343082
"2015_024_12","2015-09-01","Alewife Cove",12,"Outer",36,9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.5,34.46,16.5,NA,NA,0,0,0,0
"2015_025_01","2015-09-10","Presumpscot Moorings",1,"Inner",37,9,2015,15,0,0,0,0,0,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.6,22.49,21.1,2.208,0.776839565741858,0.283627738558563,0.126615059033192,2.25334338084266,0.342638686787659
"2015_025_03","2015-09-10","Audubon",3,"Inner",37,9,2015,1,0,0,0,0,0,0,0,3,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,32.42,18.5,2.50333333333333,0.895590403431175,0.0559340404594453,0.0176884043233911,1,0.0862034730358105
"2015_025_05","2015-09-10","The Brothers - North",5,"Mid",37,9,2015,1,0,0,0,1,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,34.5,19.5,1.14766666666667,0.350489210561587,0.544599623682167,0.249702734839477,1,0.596575942960759
"2015_025_07","2015-09-10","Mackworth Island - Beach",7,"Mid",37,9,2015,2,0,0,0,0,0,0,0,25,736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.4,29.94,19,1.704,0.574185765983112,0.172123342350712,0.070875935418437,1.23114441334492,0.224111325979758
"2015_025_09","2015-09-10","Great Diamond Island",9,"Outer",37,9,2015,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.3,34.39,16.5,2.694,0.972255729794934,0.355712859746894,0.162570888468809,1,0.415369526256107
"2015_025_10","2015-09-10","SMCC",10,"Outer",37,9,2015,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.4,33.35,17.6,2.728,0.9871065604854,0.228631873582861,0.11386593204775,1.23114441334492,0.285276671714567
"2015_026_02","2015-09-16","Skitterygusset",2,"Inner",38,9,2015,10,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1.842,0.626129518072289,0.183658727996572,0.0860319779238699,1.99526231496888,0.236815342933313
"2015_026_04","2015-09-16","Mussel Cove",4,"Mid",38,9,2015,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.814,0.992093373493976,0,0,0,0
"2015_026_06","2015-09-16","Mackworth Island - North",6,"Mid",38,9,2015,6,0,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.63566666666667,0.924949799196787,1.46147212930402,0.7421875,1.71176985940971,1.38061299544933
"2015_026_08","2015-09-16","Back Cove",8,"Mid",38,9,2015,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.3075,0.801393072289156,0.158410570131791,0.0713305898491086,0,0.20884136997846
"2015_026_11","2015-09-16","Cushing Island",11,"Outer",38,9,2015,2,0,2,0,8,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1.42566666666667,0.469377510040161,1.5193826646423,0.733727810650888,1.23114441334492,1.4269773901936
"2015_026_12","2015-09-16","Alewife Cove",12,"Outer",38,9,2015,0,0,0,0,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,16.3,0.71,0.199924698795181,0.105640481601682,0.0429899770559112,0,0.147997989796226
"2015_027_01","2015-09-24","Presumpscot Moorings",1,"Inner",39,9,2015,1,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,11.4,18.6,NA,NA,0.324508386931071,0.144970414201183,1,0.384186444049599
"2015_027_03","2015-09-24","Audubon",3,"Inner",39,9,2015,4,0,0,0,2,0,0,0,30,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.2,29.57,17.5,NA,NA,0.707292288366449,0.397143423923825,1.5157165665104,0.745004823423509
"2015_027_05","2015-09-24","The Brothers - North",5,"Mid",39,9,2015,1,0,0,0,0,0,0,0,122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12,34.86,17.7,NA,NA,0.33496876240609,0.153880942958901,1,0.394687763687495
"2015_027_07","2015-09-24","Mackworth Island - Beach",7,"Mid",39,9,2015,23,0,0,0,4,0,0,0,159,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.4,31.1,16.9,NA,NA,0.492073324106441,0.254543010930106,2.56164150214581,0.54729987472493
"2015_027_09","2015-09-24","Great Diamond Island",9,"Outer",39,9,2015,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12,34.74,17.4,NA,NA,1.6094379124341,0.8,0,1.49855640198424
"2015_027_10","2015-09-24","SMCC",10,"Outer",39,9,2015,3,0,0,0,2,0,1,0,1,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.7,33.71,16.3,NA,NA,0.189452883054918,0.0655204780110344,1.39038917031591,0.243150986477511
"2016_028_01","2016-06-16","Presumpscot Moorings",1,"Inner",24,6,2016,0,0,0,5,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gravel",11.4,2.7,20,2.573,0.958997722095672,1.03662796885861,0.623456790123457,0,1.03104942377127
"2016_028_03","2016-06-16","Audubon",3,"Inner",24,6,2016,1,1,0,5,1,0,0,0,0,1,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",10.7,14.8,17.7,2.38533333333333,0.873500379650721,0.121175612460008,0.0383637559535194,1,0.166304093741213
"2016_028_04","2016-06-16","Mussel Cove",4,"Mid",24,6,2016,10,0,0,0,10,0,0,0,271,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud",11.6,30.87,17.3,1.76116666666667,0.58914198936978,0.674487250450839,0.319331543039628,1.99526231496888,0.715529729721602
"2016_028_06","2016-06-16","Mackworth Island - North",6,"Mid",24,6,2016,2,0,0,0,0,0,0,0,0,6,0,0,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",11,30.96,15.5,2.127,0.755808656036447,0.0268352697534406,0.00748881394784995,1.23114441334492,0.0461742734401333
"2016_028_09","2016-06-16","Great Diamond Island",9,"Outer",24,6,2016,14,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",12,30.64,15,1.3155,0.386104783599089,0.826405322291812,0.426592797783934,2.20718334665857,0.850382158132075
"2016_028_11","2016-06-16","Cushing Island",11,"Outer",24,6,2016,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",11.5,30.7,15.4,1.124,0.298861047835991,0.859967281035505,0.512396694214876,1.39038917031591,0.87964945681285
"2016_029_02","2016-06-24","Skitterygusset",2,"Inner",25,6,2016,7,0,0,0,0,0,0,0,0,21,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.7,23.03,19.4,2.23733333333333,0.802273238802611,1.19601850086815,0.662869348522606,1.792789962521,1.16433301727649
"2016_029_05","2016-06-24","The Brothers - North",5,"Mid",25,6,2016,0,0,0,1,0,0,0,0,22,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gravel/shell",12.6,31.13,16.5,1.1935,0.449864956110736,0.849043321562532,0.493079584775087,0,0.870142482906122
"2016_029_07","2016-06-24","Mackworth Island - Beach",7,"Mid",25,6,2016,88,0,0,0,7,0,0,0,2,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/shell",12.9,26.52,18.4,NA,NA,0.891570639129983,0.503489797005701,3.83128802013853,0.907052436633937
"2016_029_08","2016-06-24","Back Cove",8,"Mid",25,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11,29.85,16.3,2.67333333333333,0.949471078100383,0,0,0,0
"2016_029_12","2016-06-24","Alewife Cove",12,"Outer",25,6,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",10.3,30.21,12.8,0.176166666666667,0.106403331082602,0.693147180559945,0.5,1,0.732321259285659
"2016_030_01","2016-06-30","Presumpscot Moorings",1,"Inner",26,6,2016,0,0,0,0,0,0,0,0,1,10,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/gravel",NA,NA,NA,2.25066666666667,0.781741986634953,0.861331133523076,0.50137741046832,0,0.880835122926089
"2016_030_03","2016-06-30","Audubon",3,"Inner",26,6,2016,0,0,0,11,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",NA,NA,NA,1.795,0.62691131498471,0.976894510165461,0.5984,0,0.980325994592254
"2016_030_06","2016-06-30","Mackworth Island - North",6,"Mid",26,6,2016,2,0,0,1,0,0,0,0,0,5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/shell",10.7,29.9,18.6,1.251,0.442065919130139,0.41127602964623,0.183203779911599,1.23114441334492,0.469908594869308
"2016_030_09","2016-06-30","Great Diamond Island",9,"Outer",26,6,2016,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/sand",12.5,30.35,19,0.255,0.103635745837581,0.410116318288409,0.244897959183674,2.10743589934447,0.468782070054825
"2016_030_11","2016-06-30","Cushing Island",11,"Outer",26,6,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/sand",14.3,31.28,17,0.082,0.0448521916411825,1.38629436111989,0.75,1,1.32000974742189
"2016_031_02","2016-07-13","Skitterygusset",2,"Inner",28,7,2016,10,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.2,26.58,19,1.613,0.564500941619586,0.0798828827078988,0.030480499190062,1.99526231496888,0.116703980594069
"2016_031_05","2016-07-13","The Brothers - North",5,"Mid",28,7,2016,2,1,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11,31.46,18.8,0.531333333333333,0.0552416823603266,0.731515108414523,0.357638888888889,1.23114441334492,0.766637052226862
"2016_031_07","2016-07-13","Mackworth Island - Beach",7,"Mid",28,7,2016,110,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,21.09,21.7,0.8,0.181732580037665,0.535656325597185,0.326296996429322,4.09654571366385,0.588238305883655
"2016_031_08","2016-07-13","Back Cove",8,"Mid",28,7,2016,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.7,29.86,20,1.145,0.344161958568738,0.621086374555245,0.4296875,2.5277074255111,0.66708196826111
"2016_031_10","2016-07-13","SMCC",10,"Outer",28,7,2016,15,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.2,30.49,19,0.62,0.0876460767946578,0.744952350614515,0.379422775027171,2.25334338084266,0.778590715627404
"2016_031_12","2016-07-13","Alewife Cove",12,"Outer",28,7,2016,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.8,31.5,16,0.415,0.00208681135225376,0,0,0,0
"2016_032_01","2016-07-19","Presumpscot Moorings",1,"Inner",29,7,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gravel",9.7,3.8,25.6,2.0655,0.770003653635367,0,0,1,0
"2016_032_03","2016-07-19","Audubon",3,"Inner",29,7,2016,6,2,0,1,10,0,0,0,5,8,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",9.1,22.96,20.2,1.695,0.634636463280965,0.619237120853631,0.251579509661257,1.71176985940971,0.665393318029476
"2016_032_04","2016-07-19","Mussel Cove",4,"Mid",29,7,2016,1,0,0,0,1,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud",9.8,31.33,21.5,2.46383333333333,0.915540129095116,0.928045224585833,0.549346016646849,1,0.938498902951512
"2016_032_06","2016-07-19","Mackworth Island - North",6,"Mid",29,7,2016,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/gravel",10.2,30.36,18.8,1.4,0.526854219948849,0.450561208866305,0.277777777777778,1,0.507797698985655
"2016_032_09","2016-07-19","Great Diamond Island",9,"Outer",29,7,2016,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/gravel",9.3,27.01,18.6,1.08533333333333,0.411886493727926,0.311129154811849,0.169921875,1.39038917031591,0.370680382790464
"2016_032_11","2016-07-19","Cushing Island",11,"Outer",29,7,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",10.6,31.29,17.9,2.62883333333333,0.975825112653757,0,0,1.5157165665104,0
"2016_033_05","2016-07-20","The Brothers - North",5,"Mid",29,7,2016,3,0,0,0,6,0,0,0,0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,27.55,24.7,2.72666666666667,0.987484211734987,0.402889906691824,0.178809171597633,1.39038917031591,0.461751621654923
"2016_033_07","2016-07-20","Mackworth Island - Beach",7,"Mid",29,7,2016,1,0,0,0,0,0,0,0,0,52,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,28.55,19,2.628,0.953496383052015,0.469886885490149,0.255845202902446,1,0.526252685952204
"2016_034_01","2016-07-26","Presumpscot Moorings",1,"Inner",30,7,2016,0,0,0,0,0,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,"mud/gravel",9.5,6.45,25.3,1.49616666666667,0.469946203186427,0.892696318781125,0.394097222222222,0,0.908025787165784
"2016_034_03","2016-07-26","Audubon",3,"Inner",30,7,2016,10,0,0,0,1,0,0,0,36,22,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/sand",9.4,23.15,22,1.144,0.36064556176288,1.39788700483899,0.70890022675737,1.99526231496888,1.32938647938849
"2016_034_04","2016-07-26","Mussel Cove",4,"Mid",30,7,2016,1,0,0,0,0,0,0,0,188,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud",10.9,31.71,24.8,0.531333333333333,0.170494516863232,0.490463194922851,0.295493983715032,1,0.545777288574587
"2016_034_06","2016-07-26","Mackworth Island - North",6,"Mid",30,7,2016,10,1,0,0,66,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/shell",13.7,30.89,22.1,0.138,0.0484171322160149,1.03287311531933,0.519742883379247,1.99526231496888,1.02787411020314
"2016_034_11","2016-07-26","Cushing Island",11,"Outer",30,7,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.6,31.83,16.8,0.071,0.0244599745870392,0.500402423538188,0.32,1.5157165665104,0.555164252472546
"2016_035_02","2016-08-02","Skitterygusset",2,"Inner",31,8,2016,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.5,20.92,19,2.88666666666667,0.97881010594947,1.01140426470735,0.611111111111111,1,1.00968536987662
"2016_035_07","2016-08-02","Mackworth Island - Beach",7,"Mid",31,8,2016,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/shell",9.2,30.92,17.8,2.771,0.943459657701712,0.519579839130515,0.336734693877551,2.05313641365884,0.573197711041159
