"year","week","mean.weekly","mean.anom","dectime"
2017,2,3.45561507936508,-0.0300517868788702,2017.03773584906
2017,3,3.22809523809524,0.249786348522459,2017.05660377358
2017,4,3.47476851851852,0.93478912565963,2017.07547169811
2017,5,3.87380291005291,1.67628012507836,2017.09433962264
2017,6,2.14053571428571,0.162760918254888,2017.11320754717
2017,7,0.95625,-0.946915005492307,2017.1320754717
2017,8,2.9191335978836,0.945973639958167,2017.15094339623
2017,9,3.30708333333333,1.13234264852597,2017.16981132075
2017,10,2.4027251552795,-0.0917150179291054,2017.18867924528
2017,11,1.54631613756614,-1.3724752726335,2017.20754716981
2017,12,2.2375,-1.19683130780845,2017.22641509434
2017,13,2.75232142857143,-1.27561631790891,2017.24528301887
2017,14,3.33797619047619,-1.34958743322046,2017.2641509434
2017,15,4.60105158730159,-0.800477339388012,2017.28301886792
2017,16,6.31988095238095,0.161722222483219,2017.30188679245
2017,17,6.86017195767196,-0.0856061500876491,2017.32075471698
2017,18,6.61416666666667,-1.13856984205633,2017.33962264151
2017,19,7.57845238095238,-0.989700793020949,2017.35849056604
2017,20,8.515958994709,-0.866707300378898,2017.37735849057
2017,21,9.2271875,-0.960042384543944,2017.39622641509
2017,22,9.85447916666667,-1.11831968738738,2017.41509433962
2017,23,10.3020238095238,-1.42830430580695,2017.43396226415
2017,24,11.55375,-0.897112633639545,2017.45283018868
2017,25,11.9632142857143,-1.16360286350918,2017.47169811321
2017,26,11.976369047619,-1.77595435187369,2017.49056603774
2017,27,12.6207142857143,-1.70100589909302,2017.50943396226
2017,28,13.511369047619,-1.31797726048579,2017.52830188679
2017,29,15.2872619047619,0.0177213332104709,2017.54716981132
2017,30,15.2297023809524,-0.406877415914479,2017.56603773585
2017,31,15.1879761904762,-0.736250664098457,2017.58490566038
2017,32,15.0514484126984,-1.07438618581393,2017.60377358491
2017,33,15.3422619047619,-0.892467021897901,2017.62264150943
2017,34,15.3057738095238,-0.938461927473127,2017.64150943396
2017,35,14.7567195767196,-1.39096554755897,2017.66037735849
2017,36,13.9659523809524,-1.97392875384571,2017.67924528302
2017,37,14.2098214285714,-1.41289540181482,2017.69811320755
2017,38,15.2,-0.00167793311281678,2017.71698113208
2017,39,15.701832010582,1.01946809084501,2017.7358490566
2017,40,14.4479761904762,0.377601923458188,2017.75471698113
2017,41,13.8842989417989,0.51294097758485,2017.77358490566
2017,42,13.0013293650794,0.406792572323824,2017.79245283019
2017,43,12.769880952381,1.01028554801125,2017.81132075472
2017,44,12.1840476190476,1.29451060845818,2017.83018867925
2017,45,10.417037037037,0.409634013465842,2017.84905660377
2017,46,8.52934523809524,-0.606889617376221,2017.8679245283
2017,47,8.31363095238095,0.0149127491295264,2017.88679245283
2017,48,7.78428571428571,0.276659554299094,2017.90566037736
2017,49,7.06683201058201,0.309331198223079,2017.92452830189
2017,50,5.57559523809524,-0.463790840661351,2017.94339622642
2017,51,4.15053571428571,-1.19378327296678,2017.96226415094
2017,52,2.4640625,-2.16108723710315,2017.98113207547
2018,1,0.918229166666667,-3.22960557224368,2018.01886792453
2018,2,0.668988095238095,-2.89322818826021,2018.03773584906
2018,3,1.03385582010582,-2.01333265561496,2018.05660377358
2018,4,1.32089285714286,-1.27646137520448,2018.07547169811
2018,5,1.87283163265306,-0.366726329597213,2018.09433962264
2018,6,2.26189153439153,0.261247705751207,2018.11320754717
2018,7,2.62172619047619,0.71703351946221,2018.1320754717
2018,8,3.3997619047619,1.44497159708745,2018.15094339623
2018,9,3.78632275132275,1.64792517354908,2018.16981132075
2018,10,3.34455227743271,0.902504809050584,2018.18867924528
2018,11,3.07410714285714,0.221834176286839,2018.20754716981
2018,12,2.91809523809524,-0.43751274705122,2018.22641509434
2018,13,3.80055555555556,-0.138266547920051,2018.24528301887
2018,14,4.12751984126984,-0.462212309163255,2018.2641509434
2018,15,4.66775132275132,-0.628898146924676,2018.28301886792
2018,16,4.80083333333333,-1.24706580230953,2018.30188679245
